"3234","kiereszować",kiereszuje,kiereszuj,kiereszować,スラッシュ,slash,denomitive,aorist,0,0
"3235","kierować",kieruje,kieruj,kierować,直接,direct,denomitive,aorist,0,0
"3236","kiełkować",kiełkuje,kiełkuj,kiełkować,芽,sprout,denomitive,aorist,0,0
"3237","kitować",kituje,kituj,kitować,パテ,putty,denomitive,aorist,0,0
"3238","klarować",klaruje,klaruj,klarować,明らかにする,clarify,denomitive,aorist,0,0
"3239","klasyfikować",klasyfikuje,klasyfikuj,klasyfikować,分類する,classify,denomitive,aorist,0,0
"3240","klimatyzować",klimatyzuje,klimatyzuj,klimatyzować,エアコン,air-condition,denomitive,aorist,0,0
"3241","klonować",klonuje,klonuj,klonować,クローン,clone,denomitive,aorist,0,0
"3242","kneblować",knebluje,knebluj,kneblować,ギャグ,gag,denomitive,aorist,0,0
"3243","kodować",koduje,koduj,kodować,エンコード,encode,denomitive,aorist,0,0
"3244","kodyfikować",kodyfikuje,kodyfikuj,kodyfikować,codify,codify,denomitive,aorist,0,0
"3245","koegzystować",koegzystuje,koegzystuj,koegzystować,共存する,coexist,denomitive,aorist,0,0
"3246","kokietować",kokietuje,kokietuj,kokietować,コケ,coquet,denomitive,aorist,0,0
"3247","kolaborować",kolaboruje,kolaboruj,kolaborować,協力する,collaborate,denomitive,aorist,0,0
"3248","kolczykować",kolczykuje,kolczykuj,kolczykować,イヤマーク,earmark,denomitive,aorist,0,0
"3249","kolegować",koleguje,koleguj,kolegować,友達,friend,denomitive,aorist,0,0
"3250","kolidować",koliduje,koliduj,kolidować,干渉,interfere,denomitive,aorist,0,0
"3251","kolonizować",kolonizuje,kolonizuj,kolonizować,植民地化,colonize,denomitive,aorist,0,0
"3252","kolorować",koloruje,koloruj,kolorować,色,color,denomitive,aorist,0,0
"3253","koloryzować",koloryzuje,koloryzuj,koloryzować,ごまかします,gloss over,denomitive,aorist,0,0
"3254","kolportować",kolportuje,kolportuj,kolportować,分配します,distribute,denomitive,aorist,0,0
"3255","kolędować",kolęduje,kolęduj,kolędować,キャロル,carol,denomitive,aorist,0,0
"3256","komasować",komasuje,komasuj,komasować,買いだめする,stock up,denomitive,aorist,0,0
"3257","kombinować",kombinuje,kombinuj,kombinować,混ぜる,combine,denomitive,aorist,0,0
"3258","komentować",komentuje,komentuj,komentować,コメント,comment,denomitive,aorist,0,0
"3259","komercjalizować",komercjalizuje,komercjalizuj,komercjalizować,商業化,commercialize,denomitive,aorist,0,0
"3260","kompensować",kompensuje,kompensuj,kompensować,補償,compensate,denomitive,aorist,0,0
"3261","kompilować",kompiluje,kompiluj,kompilować,コンパイル,compile,denomitive,aorist,0,0
"3262","komplementować",komplementuje,komplementuj,komplementować,褒める,to compliment,denomitive,aorist,0,0
"3263","kompletować",kompletuje,kompletuj,kompletować,補体,complement,denomitive,aorist,0,0
"3264","komplikować",komplikuje,komplikuj,komplikować,複雑,complicate,denomitive,aorist,0,0
"3265","komponować",komponuje,komponuj,komponować,作曲,compose,denomitive,aorist,0,0
"3266","kompresować",kompresuje,kompresuj,kompresować,圧縮,compress,denomitive,aorist,0,0
"3267","kompromitować",kompromituje,kompromituj,kompromitować,妥協,compromise,denomitive,aorist,0,0
"3268","komunikować",komunikuje,komunikuj,komunikować,伝える,communicate,denomitive,aorist,0,0
"3269","komunizować",komunizuje,komunizuj,komunizować,コミュニケーションをとること,to communicate,denomitive,aorist,0,0
"3270","koncentrować",koncentruje,koncentruj,koncentrować,集中,concentrate,denomitive,aorist,0,0
"3271","koncertować",koncertuje,koncertuj,koncertować,旅行,tour,denomitive,aorist,0,0
"3272","koncypować",koncypuje,koncypuj,koncypować,考案する,devise,denomitive,aorist,0,0
"3273","konfabulować",konfabuluje,konfabuluj,konfabulować,組み立てる,confabulate,denomitive,aorist,0,0
"3274","konferować",konferuje,konferuj,konferować,与える,confer,denomitive,aorist,0,0
"3275","konfigurować",konfiguruje,konfiguruj,konfigurować,構成、設定,configure,denomitive,aorist,0,0
"3276","konfiskować",konfiskuje,konfiskuj,konfiskować,没収する,confiscate,denomitive,aorist,0,0
"3277","konfrontować",konfrontuje,konfrontuj,konfrontować,対峙する,confront,denomitive,aorist,0,0
"3278","konfundować",konfunduje,konfunduj,konfundować,混乱,confuse,denomitive,aorist,0,0
"3279","konkludować",konkluduje,konkluduj,konkludować,結論,conclude,denomitive,aorist,0,0
"3280","konkurować",konkuruje,konkuruj,konkurować,競争,compete,denomitive,aorist,0,0
"3281","konsekrować",konsekruje,konsekruj,konsekrować,奉献する,consecrate,denomitive,aorist,0,0
"3282","konserwować",konserwuje,konserwuj,konserwować,維持,maintain,denomitive,aorist,0,0
"3283","konsolidować",konsoliduje,konsoliduj,konsolidować,統合する,consolidate,denomitive,aorist,0,0
"3284","konspirować",konspiruje,konspiruj,konspirować,陰謀,conspire,denomitive,aorist,0,0
"3285","konstatować",konstatuje,konstatuj,konstatować,確認する,ascertain,denomitive,aorist,0,0
"3286","konsternować",konsternuje,konsternuj,konsternować,がっかり,dismay,denomitive,aorist,0,0
"3287","konstruować",konstruuje,konstruuj,konstruować,構築する,construct,denomitive,aorist,0,0
"3288","konstytuować",konstytuuje,konstytuuj,konstytuować,構成する,constitute,denomitive,aorist,0,0
"3289","konsultować",konsultuje,konsultuj,konsultować,相談する,consult,denomitive,aorist,0,0
"3290","konsumować",konsumuje,konsumuj,konsumować,消費,consume,denomitive,aorist,0,0
"3291","kontaktować",kontaktuje,kontaktuj,kontaktować,コンタクト,contact,denomitive,aorist,0,0
"3292","kontaminować",kontaminuje,kontaminuj,kontaminować,汚染する,contaminate,denomitive,aorist,0,0
"3293","kontemplować",kontempluje,kontempluj,kontemplować,熟考する,contemplate,denomitive,aorist,0,0
"3294","kontestować",kontestuje,kontestuj,kontestować,コンテスト,contest,denomitive,aorist,0,0
"3295","kontrastować",kontrastuje,kontrastuj,kontrastować,対比,contrast,denomitive,aorist,0,0
"3296","kontrolować",kontroluje,kontroluj,kontrolować,コントロール,control,denomitive,aorist,0,0
"3297","kontrować",kontruje,kontruj,kontrować,背水,backwater,denomitive,aorist,0,0
"3298","kontuzjować",kontuzjuje,kontuzjuj,kontuzjować,続きます,contuse,denomitive,aorist,0,0
"3299","kontynuować",kontynuuje,kontynuuj,kontynuować,続ける,to continue,denomitive,aorist,0,0
"3300","konwersować",konwersuje,konwersuj,konwersować,話す,to converse,denomitive,aorist,0,0
"3301","konwertować",konwertuje,konwertuj,konwertować,変換,convert,denomitive,aorist,0,0
"3302","konwojować",konwojuje,konwojuj,konwojować,コンボイ,convoy,denomitive,aorist,0,0
"3303","kooperować",kooperuje,kooperuj,kooperować,協力する,cooperate,denomitive,aorist,0,0
"3304","kooptować",kooptuje,kooptuj,kooptować,co-opt,co-opt,denomitive,aorist,0,0
"3305","koordynować",koordynuje,koordynuj,koordynować,座標,coordinate,denomitive,aorist,0,0
"3306","kopcować",kopcuje,kopcuj,kopcować,クランプ,clamp,denomitive,aorist,0,0
"3307","kopulować",kopuluje,kopuluj,kopulować,交尾する,copulate,denomitive,aorist,0,0
"3308","korelować",koreluje,koreluj,korelować,相関する,correlate,denomitive,aorist,0,0
"3309","korespondować",koresponduje,koresponduj,korespondować,一致する,correspond,denomitive,aorist,0,0
"3310","korkować",korkuje,korkuj,korkować,コルク,cork,denomitive,aorist,0,0
"3311","koronować",koronuje,koronuj,koronować,クラウン,crown,denomitive,aorist,0,0
"3312","korować",koruje,koruj,korować,皮,peel,denomitive,aorist,0,0
"3313","korumpować",korumpuje,korumpuj,korumpować,破損している,corrupt,denomitive,aorist,0,0
"3314","korygować",koryguje,koryguj,korygować,正しい,correct,denomitive,aorist,0,0
"3315","kosztować",kosztuje,kosztuj,kosztować,料金,cost,denomitive,aorist,0,0
"3316","kotłować",kotłuje,kotłuj,kotłować,旋回,whirl,denomitive,aorist,0,0
"3317","koziołkować",koziołkuje,koziołkuj,koziołkować,ロール,roll,denomitive,aorist,0,0
"3318","kozłować",kozłuje,kozłuj,kozłować,ドリブル,dribble,denomitive,aorist,0,0
"3319","kołować",kołuje,kołuj,kołować,サークル,circle,denomitive,aorist,0,0
"3320","kratkować",kratkuje,kratkuj,kratkować,四角,square,denomitive,aorist,0,0
"3321","kratować",kratuje,kratuj,kratować,すりおろす,grate,denomitive,aorist,0,0
"3322","kremować",kremuje,kremuj,kremować,火葬,cremate,denomitive,aorist,0,0
"3323","kreować",kreuje,kreuj,kreować,作成,create,denomitive,aorist,0,0
"3324","krygować",kryguje,kryguj,krygować,ミンチ,mince,denomitive,aorist,0,0
"3325","kryminalizować",kryminalizuje,kryminalizuj,kryminalizować,犯罪化する,criminalize,denomitive,aorist,0,0
"3326","krytykować",krytykuje,krytykuj,krytykować,批判,criticize,denomitive,aorist,0,0
"3327","krzyżować",krzyżuje,krzyżuj,krzyżować,クロス,cross,denomitive,aorist,0,0
"3328","królować",króluje,króluj,królować,治世,reign,denomitive,aorist,0,0
"3329","krępować",krępuje,krępuj,krępować,恥ずかしい,embarrass,denomitive,aorist,0,0
"3330","kserować",kseruje,kseruj,kserować,コピー,photocopy,denomitive,aorist,0,0
"3331","księgować",księguje,księguj,księgować,本,book,denomitive,aorist,0,0
"3332","kształtować",kształtuje,kształtuj,kształtować,形,shape,denomitive,aorist,0,0
"3333","kulminować",kulminuje,kulminuj,kulminować,最高潮に達する,culminate,denomitive,aorist,0,0
"3334","kultywować",kultywuje,kultywuj,kultywować,育成する,to cultivate,denomitive,aorist,0,0
"3335","kumplować",kumpluje,kumpluj,kumplować,メイト,mate,denomitive,aorist,0,0
"3336","kumulować",kumuluje,kumuluj,kumulować,蓄積する,accumulate,denomitive,aorist,0,0
"3337","kupować",kupuje,kupuj,kupować,買う,buy,denomitive,aorist,0,0
"3338","kurować",kuruje,kuruj,kurować,癒し,heal,denomitive,aorist,0,0
"3339","kurwować",kurwuje,kurwuj,kurwować,性交する,to fuck,denomitive,aorist,0,0
"3340","kwalifikować",kwalifikuje,kwalifikuj,kwalifikować,資格を得る,qualify,denomitive,aorist,0,0
"3341","kwaterować",kwateruje,kwateruj,kwaterować,クォーター,quarter,denomitive,aorist,0,0
"3342","kwestionować",kwestionuje,kwestionuj,kwestionować,質問,question,denomitive,aorist,0,0
"3343","kwestować",kwestuje,kwestuj,kwestować,収集,collect,denomitive,aorist,0,0
"3344","kwitować",kwituje,kwituj,kwitować,認めます,acknowledge,denomitive,aorist,0,0
"3345","kłusować",kłusuje,kłusuj,kłusować,アンブル,amble,denomitive,aorist,0,0
"3346","lajkować",lajkuje,lajkuj,lajkować,お気に入り,like,denomitive,aorist,0,0
"3347","lakierować",lakieruje,lakieruj,lakierować,漆器,lacquer,denomitive,aorist,0,0
"3348","lakować",lakuje,lakuj,lakować,密閉する,seal,denomitive,aorist,0,0
"3349","lamentować",lamentuje,lamentuj,lamentować,嘆く,mourn,denomitive,aorist,0,0
"3350","laminować",laminuje,laminuj,laminować,ラミネート,laminate,denomitive,aorist,0,0
"3351","lansować",lansuje,lansuj,lansować,促進,promote,denomitive,aorist,0,0
"3352","lasować",lasuje,lasuj,lasować,崩れる,crumble,denomitive,aorist,0,0
"3353","lawirować",lawiruje,lawiruj,lawirować,操縦,maneuver,denomitive,aorist,0,0
"3354","legalizować",legalizuje,legalizuj,legalizować,合法化,legalize,denomitive,aorist,0,0
"3355","legitymizować",legitymizuje,legitymizuj,legitymizować,正当化する,legitimize,denomitive,aorist,0,0
"3356","legitymować",legitymuje,legitymuj,legitymować,正当化する,legitimize,denomitive,aorist,0,0
"3357","leniuchować",leniuchuje,leniuchuj,leniuchować,怠惰,laze,denomitive,aorist,0,0
"3358","leserować",leseruje,leseruj,leserować,森林,forest,denomitive,aorist,0,0
"3359","lewitować",lewituje,lewituj,lewitować,浮揚する,levitate,denomitive,aorist,0,0
"3360","liberalizować",liberalizuje,liberalizuj,liberalizować,自由化する,liberalize,denomitive,aorist,0,0
"3361","licować",licuje,licuj,licować,顔に,to face,denomitive,aorist,0,0
"3362","licytować",licytuje,licytuj,licytować,入札,bid,denomitive,aorist,0,0
"3363","likwidować",likwiduje,likwiduj,likwidować,清算,liquidate,denomitive,aorist,0,0
"3364","limitować",limituje,limituj,limitować,制限,limit,denomitive,aorist,0,0
"3365","linczować",linczuje,linczuj,linczować,リンチ,lynch,denomitive,aorist,0,0
"3366","literować",literuje,literuj,literować,スペル,spell,denomitive,aorist,0,0
"3367","lobbować",lobbuje,lobbuj,lobbować,ロビー,lobby,denomitive,aorist,0,0
"3368","logować",loguje,loguj,logować,ログインする,log in,denomitive,aorist,0,0
"3369","lokalizować",lokalizuje,lokalizuj,lokalizować,見つける,locate,denomitive,aorist,0,0
"3370","lokować",lokuje,lokuj,lokować,投資,invest,denomitive,aorist,0,0
"3371","losować",losuje,losuj,losować,たくさん描くには,To draw lots,denomitive,aorist,0,0
"3372","lubować",lubuje,lubuj,lubować,好きになる,to like,denomitive,aorist,0,0
"3373","lunatykować",lunatykuje,lunatykuj,lunatykować,スリープウォーク,sleepwalk,denomitive,aorist,0,0
"3374","lustrować",lustruje,lustruj,lustrować,調べる,to examine,denomitive,aorist,0,0
"3375","lutować",lutuje,lutuj,lutować,半田,solder,denomitive,aorist,0,0
"3376","luzować",luzuje,luzuj,luzować,緩む,loosen,denomitive,aorist,0,0
"3377","lądować",ląduje,ląduj,lądować,土地,land,denomitive,aorist,0,0
"3378","macerować",maceruje,maceruj,macerować,マセレート,macerate,denomitive,aorist,0,0
"3379","magazynować",magazynuje,magazynuj,magazynować,お店,store,denomitive,aorist,0,0
"3380","maglować",magluje,magluj,maglować,マングル,mangle,denomitive,aorist,0,0
"3381","magnetyzować",magnetyzuje,magnetyzuj,magnetyzować,磁化する,magnetize,denomitive,aorist,0,0
"3382","majsterkować",majsterkuje,majsterkuj,majsterkować,いじくり回す,tinker,denomitive,aorist,0,0
"3383","majstrować",majstruje,majstruj,majstrować,いじくり回す,tinker,denomitive,aorist,0,0
"3384","malować",maluje,maluj,malować,ペイント,paint,denomitive,aorist,0,0
"3385","maltretować",maltretuje,maltretuj,maltretować,虐待,mistreat,denomitive,aorist,0,0
"3386","malwersować",malwersuje,malwersuj,malwersować,使い込む,embezzle,denomitive,aorist,0,0
"3387","manewrować",manewruje,manewruj,manewrować,操縦,maneuver,denomitive,aorist,0,0
"3388","manifestować",manifestuje,manifestuj,manifestować,マニフェスト,manifest,denomitive,aorist,0,0
"3389","manipulować",manipuluje,manipuluj,manipulować,操作する,manipulate,denomitive,aorist,0,0
"3390","mapować",mapuje,mapuj,mapować,地図,map,denomitive,aorist,0,0
"3391","marginalizować",marginalizuje,marginalizuj,marginalizować,マージナライズ,marginalize,denomitive,aorist,0,0
"3392","markować",markuje,markuj,markować,マーク,mark,denomitive,aorist,0,0
"3393","marnować",marnuje,marnuj,marnować,廃棄物,waste,denomitive,aorist,0,0
"3394","marynować",marynuje,marynuj,marynować,サイドトラック,sidetrack,denomitive,aorist,0,0
"3395","masakrować",masakruje,masakruj,masakrować,虐殺,massacre,denomitive,aorist,0,0
"3396","maskować",maskuje,maskuj,maskować,マスク,mask,denomitive,aorist,0,0
"3397","masować",masuje,masuj,masować,マッサージ,massage,denomitive,aorist,0,0
"3398","masturbować",masturbuje,masturbuj,masturbować,自慰行為する,to masturbate,denomitive,aorist,0,0
"3399","maszerować",maszeruje,maszeruj,maszerować,行進,march,denomitive,aorist,0,0
"3400","materializować",materializuje,materializuj,materializować,マテリアライズ,materialize,denomitive,aorist,0,0
"3401","matkować",matkuje,matkuj,matkować,母親,mother,denomitive,aorist,0,0
"3402","małpować",małpuje,małpuj,małpować,猿,monkey,denomitive,aorist,0,0
"3403","meandrować",meandruje,meandruj,meandrować,風,wind,denomitive,aorist,0,0
"3404","meblować",mebluje,mebluj,meblować,家具,furnish,denomitive,aorist,0,0
"3405","mediować",mediuje,mediuj,mediować,仲介する,mediate,denomitive,aorist,0,0
"3406","medytować",medytuje,medytuj,medytować,瞑想する,meditate,denomitive,aorist,0,0
"3407","meldować",melduje,melduj,meldować,報告,report,denomitive,aorist,0,0
"3408","mianować",mianuje,mianuj,mianować,ノミネート,nominate,denomitive,aorist,0,0
"3409","miarkować",miarkuje,miarkuj,miarkować,適度,moderate,denomitive,aorist,0,0
"3410","miesiączkować",miesiączkuje,miesiączkuj,miesiączkować,menstruate,menstruate,denomitive,aorist,0,0
"3411","migrować",migruje,migruj,migrować,移行する,migrate,denomitive,aorist,0,0
"3412","miksować",miksuje,miksuj,miksować,ミックス,mix,denomitive,aorist,0,0
"3413","miniaturyzować",miniaturyzuje,miniaturyzuj,miniaturyzować,小型化,miniaturize,denomitive,aorist,0,0
"3414","minować",minuje,minuj,minować,私の,mine,denomitive,aorist,0,0
"3415","mistyfikować",mistyfikuje,mistyfikuj,mistyfikować,神秘化する,mystify,denomitive,aorist,0,0
"3416","mitygować",mityguje,mityguj,mitygować,適度,moderate,denomitive,aorist,0,0
"3417","mobilizować",mobilizuje,mobilizuj,mobilizować,動員する,mobilize,denomitive,aorist,0,0
"3418","mocować",mocuje,mocuj,mocować,修理,fix,denomitive,aorist,0,0
"3419","modelować",modeluje,modeluj,modelować,モデル,model,denomitive,aorist,0,0
"3420","moderować",moderuje,moderuj,moderować,適度,moderate,denomitive,aorist,0,0
"3421","modulować",moduluje,moduluj,modulować,変調する,modulate,denomitive,aorist,0,0
"3422","modyfikować",modyfikuje,modyfikuj,modyfikować,変更,modify,denomitive,aorist,0,0
"3423","molestować",molestuje,molestuj,molestować,モレスト,molest,denomitive,aorist,0,0
"3424","monetyzować",monetyzuje,monetyzuj,monetyzować,収益化,monetize,denomitive,aorist,0,0
"3425","montować",montuje,montuj,montować,インストール,install,denomitive,aorist,0,0
"3426","moralizować",moralizuje,moralizuj,moralizować,道徳化,moralize,denomitive,aorist,0,0
"3427","mordować",morduje,morduj,mordować,殺人,murder,denomitive,aorist,0,0
"3428","morsować",morsuje,morsuj,morsować,モールスコードによる信号,signal by morse code,denomitive,aorist,0,0
"3429","motywować",motywuje,motywuj,motywować,動機付ける,motivate,denomitive,aorist,0,0
"3430","mulczować",mulczuje,mulczuj,mulczować,マルチ,mulch,denomitive,aorist,0,0
"3431","multyplikować",multyplikuje,multyplikuj,multyplikować,かける,multiply,denomitive,aorist,0,0
"3432","mumifikować",mumifikuje,mumifikuj,mumifikować,マミーファイ,mummify,denomitive,aorist,0,0
"3433","murować",muruje,muruj,murować,建てる,build,denomitive,aorist,0,0
"3434","musztrować",musztruje,musztruj,musztrować,ドリル,drill,denomitive,aorist,0,0
"3435","mutować",mutuje,mutuj,mutować,変異する,mutate,denomitive,aorist,0,0
"3436","muzykować",muzykuje,muzykuj,muzykować,音楽を作る,make music,denomitive,aorist,0,0
"3437","myszkować",myszkuje,myszkuj,myszkować,うろつく,prowl,denomitive,aorist,0,0
"3438","mędrkować",mędrkuje,mędrkuj,mędrkować,さまよう,wander,denomitive,aorist,0,0
"3439","nacjonalizować",nacjonalizuje,nacjonalizuj,nacjonalizować,国別化,nationalize,denomitive,aorist,0,0
"3440","najmować",najmuje,najmuj,najmować,家賃,rent,denomitive,aorist,0,0
"3441","namiotować",namiotuje,namiotuj,namiotować,テントに,to tent,denomitive,aorist,0,0
"3442","napastować",napastuje,napastuj,napastować,モレスト,molest,denomitive,aorist,0,0
"3443","narkotyzować",narkotyzuje,narkotyzuj,narkotyzować,ナルコタイズ,narcotize,denomitive,aorist,0,0
"3444","następować",następuje,następuj,następować,従う,follow,denomitive,aorist,0,0
"3445","naturalizować",naturalizuje,naturalizuj,naturalizować,自然化する,naturalize,denomitive,aorist,0,0
"3446","nawigować",nawiguje,nawiguj,nawigować,ナビゲート,navigate,denomitive,aorist,0,0
"3447","negocjować",negocjuje,negocjuj,negocjować,交渉,negotiate,denomitive,aorist,0,0
"3448","negować",neguje,neguj,negować,拒否,deny,denomitive,aorist,0,0
"3449","neutralizować",neutralizuje,neutralizuj,neutralizować,中和する,neutralize,denomitive,aorist,0,0
"3450","nicować",nicuje,nicuj,nicować,鯉,carp,denomitive,aorist,0,0
"3451","nitować",nituje,nituj,nitować,リベット,rivet,denomitive,aorist,0,0
"3452","niuansować",niuansuje,niuansuj,niuansować,ニュアンス,nuance,denomitive,aorist,0,0
"3453","niwelować",niweluje,niweluj,niwelować,レベル,level,denomitive,aorist,0,0
"3454","nobilitować",nobilituje,nobilituj,nobilitować,気高い,ennoble,denomitive,aorist,0,0
"3455","nocować",nocuje,nocuj,nocować,一晩滞在,stay overnight,denomitive,aorist,0,0
"3456","nominować",nominuje,nominuj,nominować,ノミネート,nominate,denomitive,aorist,0,0
"3457","nostryfikować",nostryfikuje,nostryfikuj,nostryfikować,nostrify,nostrify,denomitive,aorist,0,0
"3458","notyfikować",notyfikuje,notyfikuj,notyfikować,通知する,notify,denomitive,aorist,0,0
"3459","nowelizować",nowelizuje,nowelizuj,nowelizować,改める,amend,denomitive,aorist,0,0
"3460","numerować",numeruje,numeruj,numerować,番号,number,denomitive,aorist,0,0
"3461","nurkować",nurkuje,nurkuj,nurkować,飛び込む,dive,denomitive,aorist,0,0
"3462","nurtować",nurtuje,nurtuj,nurtować,ダイビングする,to dive,denomitive,aorist,0,0
"3463","obcować",obcuje,obcuj,obcować,仲間、同僚,associate,denomitive,aorist,0,0
"3464","obejmować",obejmuje,obejmuj,obejmować,カバーするために,to cover,denomitive,aorist,0,0
"3465","obfitować",obfituje,obfituj,obfitować,たくさんある,abound,denomitive,aorist,0,0
"3466","obligować",obliguje,obliguj,obligować,義務,oblige,denomitive,aorist,0,0
"3467","obozować",obozuje,obozuj,obozować,キャンプ,camp,denomitive,aorist,0,0
"3468","obradować",obraduje,obraduj,obradować,座る,sit,denomitive,aorist,0,0
"3469","obramować",obramuje,obramuj,obramować,包む,encase,denomitive,aorist,0,0
"3470","obrazować",obrazuje,obrazuj,obrazować,説明する,illustrate,denomitive,aorist,0,0
"3471","odejmować",odejmuje,odejmuj,odejmować,差し引く,subtract,denomitive,aorist,0,0
"3472","odstępować",odstępuje,odstępuj,odstępować,離れろ,step away,denomitive,aorist,0,0
"3473","oferować",oferuje,oferuj,oferować,オファー,offer,denomitive,aorist,0,0
"3474","ofiarować",ofiaruje,ofiaruj,ofiarować,オファー,offer,denomitive,aorist,0,0
"3475","ogniskować",ogniskuje,ogniskuj,ogniskować,集中,focus,denomitive,aorist,0,0
"3476","ojcować",ojcuje,ojcuj,ojcować,お父さん,father,denomitive,aorist,0,0
"3477","okorować",okoruje,okoruj,okorować,吠える,bark,denomitive,aorist,0,0
"3478","okupować",okupuje,okupuj,okupować,占める,occupy,denomitive,aorist,0,0
"3479","onanizować",onanizuje,onanizuj,onanizować,自慰行為,masturbate,denomitive,aorist,0,0
"3480","operować",operuje,operuj,operować,操作する,operate,denomitive,aorist,0,0
"3481","opiniować",opiniuje,opiniuj,opiniować,意見を述べる,give opinions,denomitive,aorist,0,0
"3482","opodatkować",opodatkuje,opodatkuj,opodatkować,税,tax,denomitive,aorist,0,0
"3483","oponować",oponuje,oponuj,oponować,反対する,oppose,denomitive,aorist,0,0
"3484","optować",optuje,optuj,optować,オプト,opt,denomitive,aorist,0,0
"3485","orbitować",orbituje,orbituj,orbitować,軌道,orbit,denomitive,aorist,0,0
"3486","ordynować",ordynuje,ordynuj,ordynować,ordain,ordain,denomitive,aorist,0,0
"3487","organizować",organizuje,organizuj,organizować,整理,organize,denomitive,aorist,0,0
"3488","orientować",orientuje,orientuj,orientować,向きを変える,to orient,denomitive,aorist,0,0
"3489","orędować",oręduje,oręduj,orędować,介入する,intercede,denomitive,aorist,0,0
"3490","oscylować",oscyluje,oscyluj,oscylować,振動する,oscillate,denomitive,aorist,0,0
"3491","outować",outuje,outuj,outować,アウト,out,denomitive,aorist,0,0
"3492","owocować",owocuje,owocuj,owocować,フルーツ,fruit,denomitive,aorist,0,0
"3493","owulować",owuluje,owuluj,owulować,排卵する,ovulate,denomitive,aorist,0,0
"3494","pacyfikować",pacyfikuje,pacyfikuj,pacyfikować,鎮静化,pacify,denomitive,aorist,0,0
"3495","pajacować",pajacuje,pajacuj,pajacować,ピエロ,clown,denomitive,aorist,0,0
"3496","pakować",pakuje,pakuj,pakować,パック,pack,denomitive,aorist,0,0
"3497","palatalizować",palatalizuje,palatalizuj,palatalizować,口蓋化,palatalize,denomitive,aorist,0,0
"3498","panierować",panieruje,panieruj,panierować,コーティングする,to coat,denomitive,aorist,0,0
"3499","panikować",panikuje,panikuj,panikować,パニック,panic,denomitive,aorist,0,0
"3500","papugować",papuguje,papuguj,papugować,オウム,parrot,denomitive,aorist,0,0
"3501","paradować",paraduje,paraduj,paradować,パレード,parade,denomitive,aorist,0,0
"3502","parafrazować",parafrazuje,parafrazuj,parafrazować,言い換えると,paraphrase,denomitive,aorist,0,0
"3503","paraliżować",paraliżuje,paraliżuj,paraliżować,麻痺する,paralyze,denomitive,aorist,0,0
"3504","parkować",parkuje,parkuj,parkować,公園,park,denomitive,aorist,0,0
"3505","parodiować",parodiuje,parodiuj,parodiować,パロディー,parody,denomitive,aorist,0,0
"3506","parować",paruje,paruj,parować,蒸発する,evaporate,denomitive,aorist,0,0
"3507","partnerować",partneruje,partneruj,partnerować,相棒,partner,denomitive,aorist,0,0
"3508","partycypować",partycypuje,partycypuj,partycypować,参加,participate,denomitive,aorist,0,0
"3509","pasjonować",pasjonuje,pasjonuj,pasjonować,情熱的,passionate,denomitive,aorist,0,0
"3510","paskować",paskuje,paskuj,paskować,ストリップする,to strip,denomitive,aorist,0,0
"3511","pasować",pasuje,pasuj,pasować,フィット,fit,denomitive,aorist,0,0
"3512","pasożytować",pasożytuje,pasożytuj,pasożytować,寄生する,parasitize,denomitive,aorist,0,0
"3513","pasteryzować",pasteryzuje,pasteryzuj,pasteryzować,低温殺菌,pasteurize,denomitive,aorist,0,0
"3514","pastować",pastuje,pastuj,pastować,ワックス,wax,denomitive,aorist,0,0
"3515","patentować",patentuje,patentuj,patentować,特許,patent,denomitive,aorist,0,0
"3516","patować",patuje,patuj,patować,見る,watch,denomitive,aorist,0,0
"3517","patronować",patronuje,patronuj,patronować,ひいきにする,patronize,denomitive,aorist,0,0
"3518","patyczkować",patyczkuje,patyczkuj,patyczkować,棒,stick,denomitive,aorist,0,0
"3519","pauperyzować",pauperyzuje,pauperyzuj,pauperyzować,pauperize,pauperize,denomitive,aorist,0,0
"3520","pauzować",pauzuje,pauzuj,pauzować,一時停止,pause,denomitive,aorist,0,0
"3521","pałaszować",pałaszuje,pałaszuj,pałaszować,侵食します,eat away,denomitive,aorist,0,0
"3522","pedałować",pedałuje,pedałuj,pedałować,ペダル,pedal,denomitive,aorist,0,0
"3523","peklować",pekluje,pekluj,peklować,漬物,pickle,denomitive,aorist,0,0
"3524","penalizować",penalizuje,penalizuj,penalizować,ペナルティ,penalize,denomitive,aorist,0,0
"3525","penetrować",penetruje,penetruj,penetrować,浸透する,penetrate,denomitive,aorist,0,0
"3526","perfumować",perfumuje,perfumuj,perfumować,香水,perfume,denomitive,aorist,0,0
"3527","perorować",peroruje,peroruj,perorować,クワック,quack,denomitive,aorist,0,0
"3528","personifikować",personifikuje,personifikuj,personifikować,なりすまし,impersonate,denomitive,aorist,0,0
"3529","perswadować",perswaduje,perswaduj,perswadować,説く,persuade,denomitive,aorist,0,0
"3530","pertraktować",pertraktuje,pertraktuj,pertraktować,交渉,negotiate,denomitive,aorist,0,0
"3531","petryfikować",petryfikuje,petryfikuj,petryfikować,石化する,petrify,denomitive,aorist,0,0
"3532","pieczętować",pieczętuje,pieczętuj,pieczętować,密閉する,seal,denomitive,aorist,0,0
"3533","pielgrzymować",pielgrzymuje,pielgrzymuj,pielgrzymować,巡礼をする,to make a pilgrimage,denomitive,aorist,0,0
