"1481","sūta",,1-2,サット,Sut,
"1483","sṛṣṭa",,1-2,作成した,Created,
"538","taku",,4u,タク,Taku,
"539","takva",,1-2,Takv,Takv,
"555","talita",,1-2,タリット,Talit,
"556","tallīna",,1-2,吸収された,Absorbed,
"549","tamasvat",,3con,タマスバット,Tamasvat,
"542","tanu",,4u,タヌ,Tanu,
"543","tanula",,1-2,タヌル,tanul,
"544","tanūja",,1-2,タヌジ,Tanuj,
"545","tapa",,1-2,タパ,Tapa,
"546","tapana",,1-2,タパン,Tapan,
"548","tapta",,1-2,熱い,Hot,
"547","tapu",,4u,タプ,Tapu,
"550","taras",,3con,タール,Tars,
"554","tarpaṇa",,1-2,ターパン,Tarpan,
"551","taru",,4u,木,Tree,
"553","tarutṛ",,3r,タルトル,Tarutru,
"552","taruṇa",,1-2,若い,Young,
"540","tata",,1-2,それで,Then,
"541","tathāgata",,1-2,タタガタ,Tathagata,
"557","tavas",,3con,タバス,Tavas,
"558","taviṣa",,1-2,タビッシュ,Tavish,
"559","taviṣīyu",,4u,たびしゆ,Tavishiyu,
"560","tavya",,1-2,タヴィア,Tavya,
"586","tejasvin",,3n,テジャスビン,Tejasvin,
"570","tigma",,1-2,ティグム,Tigm,
"569","tikta",,1-2,苦い,bitter,
"587","toyaja",,1-2,トイズ,Toyz,
"588","trāṇa",,1-2,救い,Salvation,
"596","tsārin",,3n,ツァリン,Tsarin,
"574","tuccha",,1-2,小さな,tiny,
"575","tucchya",,1-2,取るに足らない,insignificant,
"579","tulya",,1-2,同等,Equivalent,
"576","tumula",,1-2,タムル,Tumul,
"577","tura",,1-2,Tur,Tur,
"578","turīya",,1-2,トゥリヤ,Turiya,
"580","tuvidyumna",,1-2,Tuvidyumn,Tuvidyumn,
"573","tuṅga",,1-2,桐,Tung,
"589","tva",,1-2,テレビ,Tv,
"590","tvarita",,1-2,促す,prompt,
"591","tveṣa",,1-2,Tvesh,Tvesh,
"592","tveṣadyumna",,1-2,Tveshadyumna,Tveshadyumna,
"593","tveṣanṛmṇa",,1-2,Tveshanrimn,Tveshanrimn,
"594","tveṣaratha",,1-2,Tvesharatha,Tvesharatha,
"595","tveṣya",,1-2,Tveshya,Tveshya,
"566","tāla",,1-2,ロック,lock,
"567","tālavya",,1-2,パラタル,Palatal,
"568","tālin",,3n,タリン,Tallinn,
"561","tāmasa",,1-2,タマス,Tamas,
"562","tāmramukha",,1-2,Tamramukh,Tamramukh,
"563","tāra",,1-2,ワイヤー,Wire,
"564","tāraka",,1-2,タラック,Tarak,
"565","tārkika",,1-2,論理的,Logical,
"571","tīkṣṇa",,1-2,シャープ,Sharp,
"572","tīvra",,1-2,シャープ,sharp,
"581","tūya",,1-2,トゥイ,Tuy,
"584","tṛpta",,1-2,満足し,Satisfied,
"585","tṛptida",,1-2,満足,satisfying,
"583","tṛtīya",,1-2,三番,Third,
"582","tṛḍha",,1-2,Tridh,Tridh,
"301","ubhau",,double,両方,both,
"300","ubhaya",,1-2,両方,Both,
"270","ucca",,1-2,高い,High,
"272","ucchinna",,1-2,切断されました,Disconnected,
"271","uccāra",,1-2,発音,Pronunciation,
"269","ucita",,1-2,ちゃんとした,proper,
"279","udanya",,1-2,ウダーニャ,Udanya,
"280","udayin",,3n,ウダイン,Udayin,
"287","uddyota",,1-2,Uddyot,Uddyot,
"286","udghāṭitāṅga",,1-2,開いた手足,Open limbs,
"285","udgūrṇa",,1-2,叫んだ,exclaimed,
"288","udvartana",,1-2,出現,Emergence,
"289","udvigna",,1-2,気になる,Anxious,
"282","udāra",,1-2,優しい,Generous,
"283","udāsa",,1-2,うつ病,Depressed,
"284","udāsin",,1-2,無関心,indifferent,
"281","udātta",,1-2,荘厳な,sublime,
"268","ugra",,1-2,暴力的,violent,
"273","ujjvala",,1-2,明るい,Bright,
"267","ukta",,1-2,言った,said,
"303","ullāpana",,1-2,興奮,Excitement,
"291","unmatta",,1-2,非常識,insane,
"290","unnata",,1-2,上げた,raised,
"296","upalabdha",,1-2,利用可能,Available,
"293","upama",,1-2,類推,Analogy,
"298","upasthasad",,3con,Upasthasad,Upasthasad,
"292","upatāpin",,3n,ウパタピン,Upatapin,
"297","upavāsa",,1-2,断食,Fasting,
"295","upayogin",,3n,使える,Useful,
"294","upayoginī",,3i,使える,Useful,
"299","upānta",,1-2,付録,Appendix,
"302","uru",,4u,うる,Uru,
"274","uttama",,1-2,優秀な,Excellent,
"275","uttara",,1-2,北,north,
"276","uttarādhara",,1-2,ウッタラダール,Uttaradhar,
"278","utthāna",,1-2,高揚,Upliftment,
"277","uttāna",,1-2,ウッタン,Uttan,
"304","uśij",,3s,ウシジ,Ushij,
"306","uṣṇa",,1-2,暖かい,Warm,
"305","uṣṭa",,1-2,Usht,Usht,
"1163","vacana",,1-2,語,Word,
"1167","vadhri",,3i,Vadhri,Vadhri,
"1160","vagnu",,4u,ヴァグヌ,Vagnu,
"1190","vahya",,1-2,ポータブル,Portable,
"1265","vaidarbha",,1-2,Vaidarbha,Vaidarbha,
"1267","vaideha",,1-2,ヴァイデヒ,Vaidehi,
"1266","vaidika",,1-2,ヴェーダ,Vedic,
"1268","vaidyutaka",,1-2,電気,Electrical,
"1262","vaijñānika",,1-2,科学的,Scientific,
"1261","vaikalpika",,1-2,別,alternative,
"1270","vairocana",,1-2,ヴァイロちゃん,Vairochan,
"1263","vaitathya",,1-2,Vaitathya,Vaitathya,
"1264","vaitāna",,1-2,ヴァイタン,Vaitan,
"1271","vaivāhika",,1-2,夫婦,Marital,
"1269","vaiyākaraṇa",,1-2,文法,Grammar,
"1273","vaiśvānara",,1-2,Vaishvanar,Vaishvanar,
"1272","vaiśya",,1-2,ヴァイシャ,Vaishya,
"1274","vaiṣṇava",,1-2,ヴァイシュナヴァ,Vaishnava,
"1164","vajra",,1-2,ヴァジュラ,Vajra,
"1165","vajrahasta",,1-2,ヴァジュラハスタ,Vajrahasta,
"1159","vakra",,1-2,縮れた,curly,
"1180","valgu",,4u,ヴァルグ,Valgu,
"1172","vapus",,3con,Vapus,Vapus,
"1168","vapuṣa",,1-2,体,Body,
"1171","vapuṣya",,1-2,Vapushya,Vapushya,
"1169","vapuṣṭama",,1-2,Vapustam,Vapustam,
"1170","vapuṣṭara",,1-2,Vapuster,Vapuster,
"1173","vara",,1-2,フィアンセ,fiance,
"1176","varcodhā",,1-2,バルチョダ,Varchodha,
"1175","varcodā",,1-2,バルコダ,Varchoda,
"1178","vardhana",,1-2,強化,Enhancement,
"1174","variṣṭha",,1-2,長老,elder,
"1177","vartamāna",,1-2,現在,Present,
"1179","varṣa",,1-2,年,year,
"1185","vasati",,3i,住む,lives in,
"1186","vasiṣṭha",,1-2,ヴァシシュタ,Vasishta,
"1188","vasnya",,1-2,Vasnya,Vasnya,
"1187","vasu",,4u,ヴァス,Vasu,
"1189","vasyas",,3con,Vasyas,Vasyas,
"1181","vaśa",,1-2,Vash,Vash,
"1182","vaśaṃvada",,1-2,Vashanvad,Vashanvad,
"1183","vaśya",,1-2,Vashya,Vashya,
"1166","vaḍra",,1-2,Vadr,Vadr,
"1161","vaṅku",,4u,ヴァンク,Vanku,
"1162","vaṅkya",,1-2,ヴァンキャ,Vankya,
"1184","vaṣṭi",,3i,ヴァシュティ,Vashti,
"1259","vedana",,1-2,痛み,Pain,
"1260","vedavid",,3s,ヴェーダ学者,Vedic scholar,
"1223","vibhava",,1-2,潜在的な,potential,
"1224","vibhīṣaṇa",,1-2,Vibhishana,Vibhishana,
"1225","vibhūti",,3i,灰,ash,
"1208","vicchinna",,1-2,切断されました,Disconnected,
"1207","vicitra",,1-2,奇妙な,queer,
"1215","vidhāna",,1-2,立法,Legislation,
"1213","vidvas",,3con,Vidvas,Vidvas,
"1214","vidvān",,3n,学者,The scholar,
"1212","vidyut",,3con,電気,Electricity,
"1211","vidyācaṇa",,1-2,ヴィディアちゃん,Vidyachan,
"1210","vidūṣaka",,1-2,ピエロ,clown,
"1205","vikaṭa",,1-2,廃止,obsolete,
"1206","vikṛta",,1-2,歪,distorted,
"1231","vilakṣaṇa",,1-2,並外れた,extraordinary,
"1226","vimāna",,1-2,航空機,Aircraft,
"1216","vināyaka",,1-2,ビナヤック,Vinayak,
"1217","vinīta",,1-2,Vineet,Vineet,
"1218","vipakṣa",,1-2,反対,Opposition,
"1219","viparivartana",,1-2,逆転,Reversal,
"1220","viparīta",,1-2,逆行する,reverse,
"1222","viphala",,1-2,失敗した,Failed,
"1221","vipula",,1-2,多くの,a lot,
"1230","virodhin",,3n,対戦相手,The opponents,
"1228","virāj",,3s,Viraj,Viraj,
"1229","virāṭa",,1-2,Virat,Virat,
"1209","vitta",,1-2,ファイナンス,finance,
"1232","vivādāspada",,1-2,物議を醸す,controversial,
"1227","viyuta",,1-2,電気,Electricity,
"1234","viśeṣa",,1-2,特別な,Special,
"1235","viśeṣajña",,1-2,専門家,Experts,
"1236","viśeṣaṇa",,1-2,注射剤,Adjectives,
"1237","viśva",,1-2,世界,World,
"1238","viśvaścandra",,1-2,Visvachandra,Visvachandra,
"1233","viśāla",,1-2,巨大,Huge,
"1239","viṣa",,1-2,毒,poison,
"1240","viṣṭa",,1-2,ビスト,Vist,
"1241","viṣṭhita",,1-2,著名,Distinguished,
"1279","vrāṇa",,1-2,ヴラン,Vran,
"1276","vyadhikaraṇa",,1-2,承認,Authorization,
"1277","vyartha",,1-2,冗長,redundant,
"1275","vyañjana",,1-2,コンソナント,Consonants,
"1278","vyṛddha",,1-2,年,old,
"1192","vācaka",,1-2,記述的,Descriptive,
"1195","vāda",,1-2,議論,Debate,
"1196","vādya",,1-2,楽器,instruments,
"1203","vāha",,1-2,わお,Wow,
"1204","vāhana",,1-2,車両,Vehicles,
"1198","vāma",,1-2,左,Left,
"1199","vāmana",,1-2,バマナ,Vamana,
"1197","vānara",,1-2,サル,Monkeys,
"1201","vārita",,1-2,防止,Prevented,
"1202","vārṣika",,1-2,通年,annual,
"1193","vāta",,1-2,風,Wind,
"1194","vātāyana",,1-2,換気,Ventilation,
"1200","vāyu",,1-2,空気,air,
"1191","vāṅmaya",,1-2,文学,Literary,
"1242","vī",,3i,V.S,V.S,
"1249","vīl̤u",,4u,Veelu,Veelu,
"1248","vīra",,1-2,Veer,Veer,
"1244","vītabhī",,3i,Veetbhi,Veetbhi,
"1245","vītabhīti",,3i,大胆不敵,Fearlessness,
"1246","vītamanyu",,4u,Veetmanyu,Veetmanyu,
"1247","vītirādhas",,3con,Vitiradhas,Vitiradhas,
"1243","vīḍu",,4u,Veedu,Veedu,
"1254","vṛddha",,1-2,増加,increased,
"1250","vṛta",,1-2,サークル,Circle,
"1253","vṛtrahan",,3n,Vritrahan,Vritrahan,
"1251","vṛtta",,1-2,円形,round,
"1252","vṛtya",,1-2,サークル,Circle,
"1256","vṛṣabha",,1-2,ブル,bull,
"1255","vṛṣan",,3n,ブル,bull,
"1258","vṛṣṇi",,3i,Vrishni,Vrishni,
"1257","vṛṣṭa",,1-2,雨,Rain,
"1057","yahu",,4u,ヤフ,Yahu,
"1058","yahva",,1-2,ヤーウェ,Yahweh,
"1059","yahvat",,3con,Yahvat,Yahvat,
"1052","yaj",,3s,ヤジ,Yaj,
"1051","yajamāna",,1-2,ザ・ホスト,The host,
"1050","yajata",,1-2,ヤジャット,Yajat,
"1053","yajyu",,4u,やじゅ,Yajyu,
"1056","yama",,1-2,やま,Yama,
"1055","yantṛ",,3r,ヤントリ,Yantri,
"1054","yata",,1-2,なぜなら,Because,
"1075","yauna",,1-2,性的,Sexual,
"1074","yodhya",,1-2,戦士,Warrior,
"1073","yogya",,1-2,対象,eligible,
"1071","yuddha",,1-2,戦争,War,
"1068","yugma",,1-2,カップル,couple,
"1069","yugman",,3n,ユグマン,Yugman,
"1067","yukta",,1-2,賢明な,sensible,
"1070","yuta",,1-2,ユット,Yut,
"1072","yuvan",,3n,若い,Young,
"1064","yādava",,1-2,ヤダブ,Yadav,
"1066","yādṛś",,3s,そのような,such as,
"1065","yādṛśa",,1-2,そのような,such as,
"1060","yāta",,1-2,ヤット,Yat,
"1061","yātayāma",,1-2,ヤタヤム,Yatayam,
"1062","yātayāman",,3n,やたやまん,Yatayaman,
"1063","yātuvid",,3s,Yatuvid,Yatuvid,
"218","āda",,1-2,等,etc,
"222","ādhunika",,1-2,モダン,modern,
"220","ādima",,1-2,原生的,Primitive,
"219","āditya",,1-2,太陽,The sun,
"221","ādya",,1-2,最初,The first,
"209","āgneya",,1-2,アグニュー,Agnew,
"208","āgāmin",,3n,今後の予定,Forthcoming,
"251","āharaṇa",,1-2,撤退,Withdrawal,
"250","āhata",,1-2,傷つく,Hurt,
"252","āhāra",,1-2,ダイエット,diet,
"211","āja",,1-2,今日,Today,
"213","ājñākārin",,3n,従順,Obedient,
"212","ājāneya",,1-2,知らない,I don't know,
"206","ākāśeśa",,1-2,Aakash,Aakash,
"207","ākṛta",,1-2,形,Figure,
"237","ālasa",,1-2,怠惰,Idleness,
"238","ālasya",,1-2,怠惰,Idleness,
"236","ālaṃkārika",,1-2,比喩的,figurative,
"240","ālocanā",,1-2,批判,criticism,
"239","ālākta",,1-2,Alact,Alact,
"224","āma",,1-2,一般,Common,
"225","āmreḍita",,1-2,Amredit,Amredit,
"223","āptya",,1-2,Aptya,Aptya,
"232","ārdra",,1-2,湿った,damp,
"229","ārogya",,1-2,衛生,hygiene,
"230","ārtava",,1-2,Artav,Artav,
"231","ārthika",,1-2,経済的,economic,
"233","ārya",,1-2,Arya,Arya,
"234","āryamaṇa",,1-2,アルヤマン,Aryaman,
"228","ārūpya",,1-2,まとまりのない,Amorphous,
"235","ārṣa",,1-2,アーシュ,Arsh,
"247","āsakta",,1-2,添付,Attached,
"249","āsneya",,1-2,Asney,Asney,
"248","āstika",,1-2,信者,The believer,
"217","ātharvaṇa",,1-2,Atharva,Atharva,
"216","ātithya",,1-2,おもてなし,Hospitality,
"242","āvasathya",,1-2,宿泊施設,Accommodation,
"241","āvaśyaka",,1-2,必要とする,require,
"244","āviṣṭa",,1-2,圧倒する,overwhelmed,
"243","āvāsika",,1-2,居住の,Residential,
"245","āvṛta",,1-2,覆われている,covered,
"227","āyu",,4u,年,Age,
"226","āyāta",,1-2,輸入,import,
"214","āñchita",,1-2,望ましい,desired,
"246","āśu",,4u,アシュ,Ashu,
"215","āḍhya",,1-2,リッチ,rich,
"210","āṅgla",,1-2,英語,English,
"259","īkṣa",,1-2,Eeks,Eeks,
"261","īrṣita",,1-2,嫉妬,Jealous,
"262","īrṣu",,4u,嫉妬,Jealousy,
"263","īrṣyu",,4u,嫉妬,Jealousy,
"264","īśa",,1-2,Hは,Ish,
"265","īśāna",,1-2,北東,Northeast,
"260","īḍya",,1-2,エディア,Edya,
"266","īṣat",,3con,少し,Slightly,
"1329","śaiva",,1-2,シヴァ,Shiva,
"1330","śaiśava",,1-2,幼児期,Infancy,
"1282","śakra",,1-2,インドラ,Indra,
"1286","śama",,1-2,シャム,Sham,
"1287","śamba",,1-2,シャンバ,Shamba,
"1288","śambhu",,4u,シャンブー,Shambhu,
"1285","śantanu",,4u,シャンタヌ,Shantanu,
"1289","śaraṇa",,1-2,避難,Refuge,
"1291","śarkara",,1-2,砂糖,Sugar,
"1292","śarman",,1-2,シャルマン,Sharman,
"1293","śarvara",,1-2,シャーバー,Sharver,
"1290","śarāru",,4u,シャラル,Shararu,
"1295","śasta",,1-2,安いです,Cheap,
"1284","śatrughna",,1-2,Shatrughna,Shatrughna,
"1283","śatābda",,1-2,世紀,century,
"1280","śaṃkara",,1-2,シャンカー,Shankar,
"1281","śaṃtanu",,4u,シャンタヌ,Shantanu,
"1294","śaṣpiñjara",,1-2,Shashpinjar,Shashpinjar,
"1335","ścandra",,1-2,ムーン,The moon,
"1328","śeva",,1-2,剃る,Shave,
"1306","śikyākṛta",,1-2,不平を言った,complained of,
"1308","śithila",,1-2,ゆるい,Loose,
"1307","śithira",,1-2,Shithir,Shithir,
"1309","śiva",,1-2,シヴァ,Shiva,
"1310","śiśira",,1-2,冬,Winter,
"1312","śiśnadeva",,1-2,Shishnadeva,Shishnadeva,
"1311","śiśu",,4u,幼児,toddler,
"1313","śiṣṭa",,1-2,丁寧,polite,
"1345","ślakṣṇa",,1-2,スリム,slim,
"1334","śobhita",,1-2,美しい,Beautiful,
"1333","śodhaka",,1-2,研究者,Researcher,
"1331","śoka",,1-2,喪,mourning,
"1332","śokākula",,1-2,哀愁,mournful,
"1338","śramaṇa",,1-2,スラマナ,Sramana,
"1339","śravaṇa",,1-2,聴覚,Hearing,
"1343","śreyas",,1-2,シュレヤス,Shreyas,
"1344","śreṣṭha",,1-2,最高の,The best,
"1342","śruta",,1-2,聞いた,heard,
"1340","śrāvaṇa",,1-2,シュラヴァン,Shravan,
"1341","śrī",,3i,富,wealth,
"1320","śubhra",,1-2,白,White,
"1318","śuc",,3s,輝き,glow,
"1316","śuca",,1-2,シュッホ,Shuch,
"1317","śuci",,3i,掃除,Clean,
"1319","śuddha",,1-2,ピュア,Pure,
"1315","śukra",,1-2,金星,Venus,
"1321","śuṣka",,1-2,ドライ,Dry,
"1346","śvasana",,1-2,呼吸,Respiration,
"1347","śvasita",,1-2,呼吸,breathing,
"1351","śveta",,1-2,白,White,
"1350","śvitra",,1-2,聖なる,Holy,
"1348","śvāna",,1-2,犬,The dog,
"1349","śvānta",,1-2,静かな,Quiet,
"1336","śyāma",,1-2,シャム,Shyam,
"1337","śyāva",,1-2,Shyav,Shyav,
"1300","śābdika",,1-2,文字通り,Literally,
"1297","śākta",,1-2,シャクタ,Shakta,
"1304","śāla",,1-2,ショール,Shawl,
"1301","śāma",,1-2,夜,Evening,
"1298","śānta",,1-2,静かな,Quiet,
"1299","śāntanu",,4u,シャンタヌ,Shantanu,
"1302","śārada",,1-2,秋,Autumn,
"1303","śārīrika",,1-2,物理的,physical,
"1305","śāva",,1-2,ショー,Shaw,
"1296","śāṃtanu",,4u,シャンタヌ,Shantanu,
"1314","śīghra",,1-2,素早く,Quickly,
"1322","śūnya",,1-2,ゼロ,zero,
"1323","śūra",,1-2,シュール,Shur,
"1324","śūrpakarṇa",,1-2,シュルパカルナ,Shurpakarna,
"1325","śūśujāna",,1-2,修州ジャン,Shushujan,
"1327","śṛddha",,1-2,シュリダ,Shriddha,
"1326","śṛṅgin",,1-2,ホーンギン,horngin,
"308","ūna",,1-2,少ない,fewer,
"309","ūrdhva",,1-2,上向き,upwards,
"310","ūrdhvaliṅga",,1-2,上肢,Upper Limb,
"307","ūḍha",,1-2,盗まれた,stolen,
"537","ḍīna",,1-2,ディーン,Dean,
"322","ṛbhu",,4u,リブー,Ribhu,
"321","ṛddha",,1-2,リッダ,Riddha,
"312","ṛjipya",,1-2,リジピア,Rijipya,
"314","ṛjra",,1-2,Rijra,Rijra,
"313","ṛju",,4u,真っ直ぐ,Straight,
"311","ṛkṣa",,1-2,クマ,Bear,
"319","ṛta",,1-2,儀式,Rit,
"320","ṛtāvan",,1-2,リタバン,Ritavan,
"315","ṛṇa",,1-2,借金,debt,
"317","ṛṇin",,3n,債務者,Debtor,
"316","ṛṇinī",,3i,債務者,Debtor,
"318","ṛṇī",,3i,債務者,Debtor,
"323","ṛṣitva",,1-2,Rishitva,Rishitva,
"324","ṛṣva",,1-2,リシュバ,Rishva,
"1352","ṣaṣṭha",,1-2,6番目,Sixth,
"1353","ṣāṇmāsika",,1-2,6か月ごと,Six-monthly,
