32970,vibhedanam,vibhedana,"Neuter",2,差別化,Differentiation
32971,vibhetavyam,vibhetavya,"Neuter",2,恐れられる,to be feared
32972,vibhinnatvam,vibhinnatva,"Neuter",2,多様性,Diversity
32973,vibhramabhāṣitam,vibhramabhāṣita,"Neuter",2,混乱した,confused spoken
32974,vibhramasūtram,vibhramasūtra,"Neuter",2,幻覚,hallucination
32975,vibhramatantram,vibhramatantra,"Neuter",2,錯覚システム,Illusionary system
32976,vibhrātṛvyam,vibhrātṛvya,"Neuter",2,兄弟の,fraternal
32977,vibhupramitam,vibhupramita,"Neuter",2,ビブープラミット,Vibhupramit
32978,vibhutvam,vibhutva,"Neuter",2,主権,sovereignty
32979,vibhāgabhinnam,vibhāgabhinna,"Neuter",2,異なる部門,Different departments
32980,vibhāgatvam,vibhāgatva,"Neuter",2,分割性,Divisionality
32981,vibhājanam,vibhājana,"Neuter",2,分割,Division
32982,vibhātam,vibhāta,"Neuter",2,ビバット,Vibhat
32983,vibhāvanam,vibhāvana,"Neuter",2,ヴィバヴァン,Vibhavan
32984,vibhāvarīmukham,vibhāvarīmukha,"Neuter",2,ヴィババリムク,Vibhavarimukh
32985,vibhāvitatvam,vibhāvitatva,"Neuter",2,考えやすさ,Conceivability
32986,vibhītakam,vibhītaka,"Neuter",2,ビビタク,Vibhitak
32987,vibhīṣaṇam,vibhīṣaṇa,"Neuter",2,ホラー,horror
32988,vibhīṣikāsthānam,vibhīṣikāsthāna,"Neuter",2,危険な場所,place of danger
32989,vibhūtigrahaṇam,vibhūtigrahaṇa,"Neuter",2,免罪,acquittal
32990,vibhūtimāhātmyam,vibhūtimāhātmya,"Neuter",2,ヴィブーティマハトミャ,Vibhutimahatmya
32991,vibhūtvasamarthanam,vibhūtvasamarthana,"Neuter",2,Vibhutvaサポート,Vibhutvasupport
32992,vibhūṣaṇam,vibhūṣaṇa,"Neuter",2,装飾品,ornaments
32993,vibhūṣitam,vibhūṣita,"Neuter",2,装飾された,decorated
32994,vibodhanam,vibodhana,"Neuter",2,啓発,Enlightenment
32995,vibudhasadma,vibudhasadman,"Neuter",3n,ヴィブダ・サドマン,Vibudha Sadman
32996,vibudhatvam,vibudhatva,"Neuter",2,神,Deity
32997,vicakṣas,vicakṣas,"Neuter",3con,変,strange
32998,vicakṣaṇatvam,vicakṣaṇatva,"Neuter",2,慎重,prudence
32999,vicakṣus,vicakṣus,"Neuter",3con,狂人,madman
33000,vicakṣuṣkaraṇam,vicakṣuṣkaraṇa,"Neuter",2,視覚化,Visualization
33001,vicalanam,vicalana,"Neuter",2,さまよう,wander
33002,vicaraṇam,vicaraṇa,"Neuter",2,分散,variance
33003,vicaritam,vicarita,"Neuter",2,気が散る,Distracted
33004,vicayanam,vicayana,"Neuter",2,偏差,Deviation
33005,vicaṭanam,vicaṭana,"Neuter",2,ウィクトン,Wichton
33006,vicchandas,vicchandas,"Neuter",3con,切断された,severed
33007,vicchardanam,vicchardana,"Neuter",2,解離,Dissociation
33008,vicchedanam,vicchedana,"Neuter",2,解剖,Dissection
33009,vicchinnaśarapātatvam,vicchinnaśarapātatva,"Neuter",2,切断された矢じり,Disconnected arrowhead
33010,vicchuraṇam,vicchuraṇa,"Neuter",2,分散,Dispersion
33011,vicchāyam,vicchāya,"Neuter",2,願い,wish
33012,viceyam,viceya,"Neuter",2,市場性のある,marketable
33013,viceṣṭanam,viceṣṭana,"Neuter",2,仕様,specification
33014,viceṣṭitam,viceṣṭita,"Neuter",2,明確な,specific
33015,vicikitsanam,vicikitsana,"Neuter",2,薬,medicine
33016,vicikitsyam,vicikitsya,"Neuter",2,医学,medical
33017,vicintanam,vicintana,"Neuter",2,熟考,Contemplation
33018,vicitracīnāṃśukam,vicitracīnāṃśuka,"Neuter",2,変なチャイナ服,strange china clothes
33019,vicitrakam,vicitraka,"Neuter",2,変,Strange
33020,vicitram,vicitra,"Neuter",2,風変り,queer
33021,vicitratvam,vicitratva,"Neuter",2,特異性,Peculiarity
33022,vicārakatvam,vicārakatva,"Neuter",2,思いやり,Thoughtfulness
33023,vicārasthalam,vicārasthala,"Neuter",2,考えたポイント,Points of thought
33024,vicāraśāstram,vicāraśāstra,"Neuter",2,イデオロギー,Ideology
33025,vicāraṇam,vicāraṇa,"Neuter",2,考慮,Consideration
33026,vicāritam,vicārita,"Neuter",2,想定,supposed
33027,vicūrṇanam,vicūrṇana,"Neuter",2,破砕,crushing
33028,vidagdhamukhamaṇḍanam,vidagdhamukhamaṇḍana,"Neuter",2,知性,intellect
33029,vidagdhamādhavam,vidagdhamādhava,"Neuter",2,ヴィジダマダフ,Vidgdhamadhav
33030,vidagdhatvam,vidagdhatva,"Neuter",2,知性,intellect
33031,vidagdhājīrṇam,vidagdhājīrṇa,"Neuter",2,知性,intellect
33032,vidalam,vidala,"Neuter",2,ビダル,Vidal
33033,vidalanam,vidalana,"Neuter",2,分割,Splitting
33034,vidalīkaraṇam,vidalīkaraṇa,"Neuter",2,差別撤廃,Desegregation
33035,vidaram,vidara,"Neuter",2,亀裂,fissure
33036,vidaraṇam,vidaraṇa,"Neuter",2,亀裂,Fissure
33037,vidatham,vidatha,"Neuter",2,幅,width
33038,viddham,viddha,"Neuter",2,負傷した,Wounded
33039,viddhatvam,viddhatva,"Neuter",2,耳飾り,Piercing
33040,viddhāyudham,viddhāyudha,"Neuter",2,力、能力、国力、軍事力、強い力、迫力,power
33041,videhakam,videhaka,"Neuter",2,Videhaの,of Videha
33042,videhanagaram,videhanagara,"Neuter",2,ビデオハナガル,Videhanagar
33043,videhatvam,videhatva,"Neuter",2,化身,incarnation
33044,videvanam,videvana,"Neuter",2,ビデバン,Videvan
33045,videśagamanam,videśagamana,"Neuter",2,海外に行く,Going abroad
33046,vidhamanam,vidhamana,"Neuter",2,干渉,interference
33047,vidharma,vidharman,"Neuter",3n,異端,heresy
33048,vidhavanam,vidhavana,"Neuter",2,未亡人,Widow
33049,vidhavyam,vidhavya,"Neuter",2,未亡人,Widowed
33050,vidhavāvedanam,vidhavāvedana,"Neuter",2,寡婦の嘆願,Widow's petition
33051,vidhavāvivāhakhaṇḍanam,vidhavāvivāhakhaṇḍana,"Neuter",2,寡婦結婚の否定,Refutation of widow marriage
33052,vidheyam,vidheya,"Neuter",2,立法,Legislation
33053,vidheyapadam,vidheyapada,"Neuter",2,法律用語,Legislative terms
33054,vidheyatvam,vidheyatva,"Neuter",2,正当性,Legitimacy
33055,vidhibhūṣaṇam,vidhibhūṣaṇa,"Neuter",2,ヴィディブーシャン,Vidhibhushan
33056,vidhidvaidham,vidhidvaidha,"Neuter",2,メソッドDvaidh,MethodDvaidh
33057,vidhinirūpaṇam,vidhinirūpaṇa,"Neuter",2,方法論,Methodology
33058,vidhirasāyanadūṣaṇam,vidhirasāyanadūṣaṇa,"Neuter",2,メソッド化学汚染,Methodchemical contamination
33059,vidhirasāyanam,vidhirasāyana,"Neuter",2,方法論,Methodology
33060,vidhiratnam,vidhiratna,"Neuter",2,ヴィディ・ラトナ,Vidhi Ratna
33061,vidhirūpanirūpaṇam,vidhirūpanirūpaṇa,"Neuter",2,方法論の定義,Definition of methodology
33062,vidhitrayaparitrāṇam,vidhitrayaparitrāṇa,"Neuter",2,救いの三つの方法,The Three Methods of Salvation
33063,vidhitsitam,vidhitsita,"Neuter",2,ビディチット,Vidhitsit
33064,vidhitvam,vidhitva,"Neuter",2,合法性,Legality
33065,vidhudinam,vidhudina,"Neuter",2,未亡人,widow
33066,vidhumaṇḍalam,vidhumaṇḍala,"Neuter",2,電子回路,Electrical circuit
33067,vidhunanam,vidhunana,"Neuter",2,増幅,amplification
33068,vidhuradarśanam,vidhuradarśana,"Neuter",2,男やもめ,Widhurdarshan
33069,vidhuram,vidhura,"Neuter",2,男やもめ,Widower
33070,vidhuratvam,vidhuratva,"Neuter",2,未亡人,Widowhood
33071,vidhuritam,vidhurita,"Neuter",2,電化された,electrified
33072,vidhutvam,vidhutva,"Neuter",2,電気,Electricity
33073,vidhuvanam,vidhuvana,"Neuter",2,未亡人,Widowhood
33074,vidhvaṃsanam,vidhvaṃsana,"Neuter",2,解体,Demolition
33075,vidhyantatvam,vidhyantatva,"Neuter",2,知性,intellect
33076,vidhyaparādhaprāyaścittam,vidhyaparādhaprāyaścitta,"Neuter",2,刑務所,penitentiary
33077,vidhyaparādhaprāyaścittasūtram,vidhyaparādhaprāyaścittasūtra,"Neuter",2,Vidhyaparadhaprayashchittasutta,Vidhyaparadhaprayashchittasutta
33078,vidhānakam,vidhānaka,"Neuter",2,立法,Legislative
33079,vidhānam,vidhāna,"Neuter",2,立法,Legislation
33080,vidhānarahasyam,vidhānarahasya,"Neuter",2,立法のミステリー,Legislative mystery
33081,vidhānaratnam,vidhānaratna,"Neuter",2,ヴィダン・ラトナ,Vidhan Ratna
33082,vidhānatilakam,vidhānatilaka,"Neuter",2,議会,legislature
33083,vidhāraṇam,vidhāraṇa,"Neuter",2,配置,Disposition
33084,vidhātavyam,vidhātavya,"Neuter",2,処方される,to be prescribed
33085,vidhāvanam,vidhāvana,"Neuter",2,未亡人,Widowhood
33086,vidhāvyam,vidhāvya,"Neuter",2,ヴィディヤ ヴィディヤ,Vidhya Vidhya
33087,vidhūnanam,vidhūnana,"Neuter",2,クリーニング,cleaning
33088,vidhūtam,vidhūta,"Neuter",2,電気,Electricity
33089,vidhṛtam,vidhṛta,"Neuter",2,気を散らす,distracted
33090,viditam,vidita,"Neuter",2,了解した,understood
33091,vidma,vidman,"Neuter",3n,知識,knowledge
33092,vidram,vidra,"Neuter",2,ヴィドラ,Vidra
33093,vidravaṇam,vidravaṇa,"Neuter",2,解散,Dissolution
33094,vidrumam,vidruma,"Neuter",2,コーラル,Coral
33095,vidrumavanam,vidrumavana,"Neuter",2,サンゴの森,Coral Forest
33096,vidrutam,vidruta,"Neuter",2,急ぐ,Rush
33097,vidrāvaṇam,vidrāvaṇa,"Neuter",2,解散,Dissolution
33098,vidurāgamanaparva,vidurāgamanaparvan,"Neuter",3n,ヴィドゥラガマンパルバン,Viduragamanparvan
33099,vidvadvinodakāvyam,vidvadvinodakāvya,"Neuter",2,学問,scholasticism
33100,vidvajjanamadabhañjanam,vidvajjanamadabhañjana,"Neuter",2,奨学金,scholarship
33101,vidvajjanavallabhīyam,vidvajjanavallabhīya,"Neuter",2,学んだ人に親愛なる,dear to the learned
33102,vidvanmaṇḍanam,vidvanmaṇḍana,"Neuter",2,分裂,schism
33103,vidvatsaṃnyāsalakṣaṇam,vidvatsaṃnyāsalakṣaṇa,"Neuter",2,学問,scholasticism
33104,vidvattvam,vidvattva,"Neuter",2,奨学金,Scholarship
33105,vidveṣaṇam,vidveṣaṇa,"Neuter",2,憎しみ,Hatred
33106,vidyam,vidya,"Neuter",2,ヴィディア,Vidya
33107,vidyamānatvam,vidyamānatva,"Neuter",2,存在,Existence
33108,vidyopārjanam,vidyopārjana,"Neuter",2,収入を得る,earning income
33109,vidyotanam,vidyotana,"Neuter",2,点灯,Lighting
33110,vidyuddāma,vidyuddāman,"Neuter",3n,ヴィデュッダマン,Vidyuddaman
33111,vidyullakṣaṇam,vidyullakṣaṇa,"Neuter",2,電気的特性,Electrical characteristics
33112,vidyunmukham,vidyunmukha,"Neuter",2,電気,Electrical
33113,vidyutprapatanam,vidyutprapatana,"Neuter",2,落雷,Lightning strike
33114,vidyutpriyam,vidyutpriya,"Neuter",2,稲妻好き,Lightning-loving
33115,vidyābalam,vidyābala,"Neuter",2,ヴィディアバル,Vidyabal
33116,vidyādaśakam,vidyādaśaka,"Neuter",2,アカデミックディケイド,academic decade
33117,vidyādhanam,vidyādhana,"Neuter",2,ヴィディアダン,Vidyadhan
33118,vidyādharayantram,vidyādharayantra,"Neuter",2,学校の備品,school equipment
33119,vidyādhirājatīrtham,vidyādhirājatīrtha,"Neuter",2,Vidyadhirajtirtha,Vidyadhirajtirtha
33120,vidyādhīśatīrtham,vidyādhīśatīrtha,"Neuter",2,ヴィディアディシュティルタ,Vidyadhishtirtha
33121,vidyādānam,vidyādāna,"Neuter",2,ヴィディアダン,Vidyadan
33122,vidyāgrahaṇam,vidyāgrahaṇa,"Neuter",2,学びの卒業,Graduation of learning
33123,vidyākalpasūtram,vidyākalpasūtra,"Neuter",2,ヴィディヤカルパストラ,Vidyakalpasutra
33124,vidyākarma,vidyākarman,"Neuter",3n,ヴィジャカルマン,Vidyakarman
33125,vidyākośagṛham,vidyākośagṛha,"Neuter",2,図書館,library
33126,vidyāmandiram,vidyāmandira,"Neuter",2,ヴィダマンディル,Vidyamandir
33127,vidyāmaṇḍalakam,vidyāmaṇḍalaka,"Neuter",2,教育委員会,school board
33128,vidyāmādhavīyam,vidyāmādhavīya,"Neuter",2,ヴィダマダヴィヤ,Vidyamadhaviya
33129,vidyāmāhātmyam,vidyāmāhātmya,"Neuter",2,ヴィダマハトミヤ,Vidyamahatmya
33130,vidyānagaram,vidyānagara,"Neuter",2,ヴィディヤーナガル,Vidyanagar
33131,vidyānupālanam,vidyānupālana,"Neuter",2,教育,education compliance
33132,vidyānusevanam,vidyānusevana,"Neuter",2,教育,education
33133,vidyāphalam,vidyāphala,"Neuter",2,奨学金,scholarship
33134,vidyāpradānam,vidyāpradāna,"Neuter",2,教育,education
33135,vidyāpravādam,vidyāpravāda,"Neuter",2,ヴィディヤプラバード,Vidyapravad
33136,vidyāpīṭham,vidyāpīṭha,"Neuter",2,大学,University
33137,vidyāratnam,vidyāratna,"Neuter",2,ヴィディヤラートナ,Vidyaratna
33138,vidyāraṇyabhāṣyam,vidyāraṇyabhāṣya,"Neuter",2,ヴィディヤラニャバシャ,Vidyaranyabhashya
33139,vidyāraṇyajātakam,vidyāraṇyajātaka,"Neuter",2,卒業生,graduating person
33140,vidyāraṇyamūlam,vidyāraṇyamūla,"Neuter",2,ヴィディヤラニャムル,Vidyaranyamul
33141,vidyāraṇyanārāyaṇīyam,vidyāraṇyanārāyaṇīya,"Neuter",2,ヴィディヤラナヤナラヤニヤ,Vidyaranayanarayaniya
33142,vidyārjanam,vidyārjana,"Neuter",2,学ぶ,Learning
33143,vidyāsadma,vidyāsadman,"Neuter",3n,ヴィディヤサドマン,Vidyasadman
33144,vidyāsampradānam,vidyāsampradāna,"Neuter",2,教育,education
33145,vidyāsthānam,vidyāsthāna,"Neuter",2,学校,school
33146,vidyāsādhanam,vidyāsādhana,"Neuter",2,教育ツール,education tool
33147,vidyātvam,vidyātva,"Neuter",2,学ぶ,Learning
33148,vidyātīrtham,vidyātīrtha,"Neuter",2,ヴィディアタート,Vidyatirth
33149,vidyāvratam,vidyāvrata,"Neuter",2,ヴィディヤヴラット,Vidyavrat
33150,vidyāvyasanam,vidyāvyasana,"Neuter",2,学習への依存,Addiction to learning
33151,vidāhakam,vidāhaka,"Neuter",2,溶解,dissolving
33152,vidānam,vidāna,"Neuter",2,出発,departure
33153,vidāraṇam,vidāraṇa,"Neuter",2,引き裂く,Tearing
33154,vidūragamanam,vidūragamana,"Neuter",2,距離,Distance
33155,vidūrajam,vidūraja,"Neuter",2,ヴィドゥラジ,Viduraj
33156,vidūraratnam,vidūraratna,"Neuter",2,ヴィドゥラトナ,viduratna
33157,vidūratvam,vidūratva,"Neuter",2,距離,Distance
33158,vidūrodbhāvitam,vidūrodbhāvita,"Neuter",2,遠隔誘導,remotely induced
33159,vidūṣaṇam,vidūṣaṇa,"Neuter",2,ピエロ,Clown
33160,vigarhaṇam,vigarhaṇa,"Neuter",2,非難,Condemnation
33161,vigatam,vigata,"Neuter",2,過去,Past
33162,vigatatvam,vigatatva,"Neuter",2,過去性,Pastness
33163,vigaṇanam,vigaṇana,"Neuter",2,計算,Calculation
33164,vigaṇḍīram,vigaṇḍīra,"Neuter",2,ワンダー,wigdir
33165,vigharṣaṇam,vigharṣaṇa,"Neuter",2,摩擦,Friction
33166,vighaṭanam,vighaṭana,"Neuter",2,解散,Dissolution
33167,vighaṭṭanam,vighaṭṭana,"Neuter",2,崩壊,Disintegration
33168,vighnanāśanam,vighnanāśana,"Neuter",2,混乱,disruption
33169,vighoṣaṇam,vighoṣaṇa,"Neuter",2,宣言,Declaration
33170,vighātanam,vighātana,"Neuter",2,混乱,Disruption
33171,vighūrṇanam,vighūrṇana,"Neuter",2,回転,Rotation
33172,viglāpanam,viglāpana,"Neuter",2,うつ,Depression
33173,vigrahadhyānam,vigrahadhyāna,"Neuter",2,神の瞑想,Deity meditation
33174,vigrahagrahaṇam,vigrahagrahaṇa,"Neuter",2,対立把握,Conflict Grasp
33175,vigrahaṇam,vigrahaṇa,"Neuter",2,対立,Conflict
33176,vigrahāvaram,vigrahāvara,"Neuter",2,優雅な,graceful
33177,vigāma,vigāman,"Neuter",3n,ビガマン,Vigaman
33178,vigānam,vigāna,"Neuter",2,ビガン,Vigan
33179,vigṛhyagamanam,vigṛhyagamana,"Neuter",2,放棄,relinquishment
33180,vigṛhyayānam,vigṛhyayāna,"Neuter",2,解散,dissolution
33181,vigṛhyāsanam,vigṛhyāsana,"Neuter",2,ヴィグリハサナ,Vigrihasana
33182,vihananam,vihanana,"Neuter",2,運搬,conveyance
33183,viharaṇam,viharaṇa,"Neuter",2,レクリエーション,Recreation
33184,vihasanam,vihasana,"Neuter",2,ヴィサン,Vihsan
33185,vihasitam,vihasita,"Neuter",2,笑い,Laughing
33186,vihavīyam,vihavīya,"Neuter",2,コズミック,cosmic
33187,viheṭhanam,viheṭhana,"Neuter",2,ビヘタン,Vihethan
33188,vihitam,vihita,"Neuter",2,所定,prescribed
33189,vihitatvam,vihitatva,"Neuter",2,処方性,Prescribedness
33190,vihiṃsanam,vihiṃsana,"Neuter",2,取り壊し,demolition
33191,vihvalatvam,vihvalatva,"Neuter",2,当惑,Bewilderment
33192,vihāpitam,vihāpita,"Neuter",2,缶詰,canned
33193,vihāragṛham,vihāragṛha,"Neuter",2,シナゴーグ,synagogue
33194,vihārasthānam,vihārasthāna,"Neuter",2,ヴィハースタン,Viharsthan
33195,vihāravanam,vihāravana,"Neuter",2,ヴィハーヴァン,Viharvan
33196,vihāravāri,vihāravāri,"Neuter",3i,ヴィハルワリ,Viharwari
33197,vihāraśayanam,vihāraśayana,"Neuter",2,寮,dormitory
33198,vihāraṇam,vihāraṇa,"Neuter",2,遠足,excursion
33199,vihārājiram,vihārājira,"Neuter",2,ヴィハラジル,Viharajir
33200,vihṛdayam,vihṛdaya,"Neuter",2,心臓,heart
33201,vihṛtam,vihṛta,"Neuter",2,肉体のない,disembodied
33202,vijalam,vijala,"Neuter",2,ビジャル,Vijal
33203,vijanam,vijana,"Neuter",2,視力、視覚、洞察力、先見の明,Vision
33204,vijananam,vijanana,"Neuter",2,視力、視覚、洞察力、先見の明,Vision
33205,vijanma,vijanman,"Neuter",3n,誕生,birth
33206,vijayabhairavam,vijayabhairava,"Neuter",2,ヴィジャイバイラフ,Vijaybhairav
33207,vijayadvādaśīvratam,vijayadvādaśīvrata,"Neuter",2,ヴィジャイドヴァド・シブラート,vijaydvad shivrat
33208,vijayadvāram,vijayadvāra,"Neuter",2,ビジャイドワル,Vijaydwar
33209,vijayakṣetram,vijayakṣetra,"Neuter",2,ビジェイ・クシェトラ,Vijay Kshetra
33210,vijayam,vijaya,"Neuter",2,勝利,Victory
33211,vijayanagaram,vijayanagara,"Neuter",2,ヴィジャヤナガル,Vijayanagar
33212,vijayapraśastikāvyam,vijayapraśastikāvya,"Neuter",2,vijayprashastikavya,vijayprashastikavya
33213,vijayapuram,vijayapura,"Neuter",2,ビジャイプール,vijaypur
33214,vijayatīrtham,vijayatīrtha,"Neuter",2,ビジェイティース,vijayteerth
33215,vijayeśasahasranāma,vijayeśasahasranāman,"Neuter",3n,ヴィジャイシュサハスランマン,vijayeshsahasranman
33216,vijayeśvaramāhātmyam,vijayeśvaramāhātmya,"Neuter",2,ヴィジャイシュワラマハートミャ,Vijayeshwaramahatmya
33217,vijayikṣetram,vijayikṣetra,"Neuter",2,勝利のフィールド,field of victory
33218,vijayāparājitāstotram,vijayāparājitāstotra,"Neuter",2,ヴィジャヤパラジタ ストトラ,vijayaparajita stotra
33219,vijayārahasyam,vijayārahasya,"Neuter",2,勝利の謎,The Mystery of Victory
33220,vijigīṣutvam,vijigīṣutva,"Neuter",2,疫学,epidemiology
33221,vijihmatvam,vijihmatva,"Neuter",2,パラノイア,paranoia
33222,vijjalam,vijjala,"Neuter",2,ビジャル,Vijjal
33223,vijjalapuram,vijjalapura,"Neuter",2,ヴィジャルプル,Vijjalpur
33224,vijjalaviḍam,vijjalaviḍa,"Neuter",2,ウィズルウィード,wizzleweed
33225,vijñatvam,vijñatva,"Neuter",2,専門知識,Expertise
33226,vijñānakṛtsnam,vijñānakṛtsna,"Neuter",2,SF,science fiction
33227,vijñānalalitam,vijñānalalita,"Neuter",2,科学ファイン,Science Fine
33228,vijñānalalitatantram,vijñānalalitatantra,"Neuter",2,科学ファインシステム,Science Fine System
33229,vijñānam,vijñāna,"Neuter",2,化学,Science
33230,vijñānasaṃjñāprakaraṇam,vijñānasaṃjñāprakaraṇa,"Neuter",2,科学名詞ケース,ScienceNounCase
33231,vijñānaśāstram,vijñānaśāstra,"Neuter",2,科学,Science Science
33232,vijñāneśvarīyam,vijñāneśvarīya,"Neuter",2,ヴィギャネシュワリヤ,Vigyaneshwariyya
33233,vijñānāmṛtam,vijñānāmṛta,"Neuter",2,ヴィギャナムルト,Vigyanamrut
33234,vijñānāntyāyatanam,vijñānāntyāyatana,"Neuter",2,科学教育,science teaching
33235,vijñāpanam,vijñāpana,"Neuter",2,広告,Advertising
33236,vijānu,vijānu,"Neuter",4u,ヴィジャヌ,Vijanu
33237,vijṛmbhaṇam,vijṛmbhaṇa,"Neuter",2,拡張,expansion
33238,vijṛmbhitam,vijṛmbhita,"Neuter",2,拡張された,expanded
33239,vikalatvam,vikalatva,"Neuter",2,解離,Dissociation
33240,vikalpajālam,vikalpajāla,"Neuter",2,オプショントラップ,Optiontrap
33241,vikalpanam,vikalpana,"Neuter",2,選択肢、選択,Options
33242,vikalpatvam,vikalpatva,"Neuter",2,代替性,Alternativeness
33243,vikam,vika,"Neuter",2,ビック,Vic
33244,vikampanam,vikampana,"Neuter",2,振動,Vibration
33245,vikampitam,vikampita,"Neuter",2,代理,vicarious
33246,vikaraṇam,vikaraṇa,"Neuter",2,活用,Conjugation
33247,vikarma,vikarman,"Neuter",3n,ヴィカルマン,vikarman
33248,vikartanam,vikartana,"Neuter",2,回折,Diffraction
33249,vikarṇam,vikarṇa,"Neuter",2,対角線,Diagonal
33250,vikarṣaṇam,vikarṣaṇa,"Neuter",2,気晴らし,Distraction
33251,vikasanam,vikasana,"Neuter",2,発達,Development
33252,vikatthanam,vikatthana,"Neuter",2,談話,Discourse
33253,vikatthanatvam,vikatthanatva,"Neuter",2,雄弁,eloquence
33254,vikatthitam,vikatthita,"Neuter",2,不名誉な,Disgraced
33255,vikaṇṭakapuram,vikaṇṭakapura,"Neuter",2,ヴィカンタクプル,Vikantakpur
33256,vikaṭam,vikaṭa,"Neuter",2,廃止,obsolete
33257,vikaṭatvam,vikaṭatva,"Neuter",2,困難,Difficulty
33258,vikhananam,vikhanana,"Neuter",2,発掘,Excavation
33259,vikhyāpanam,vikhyāpana,"Neuter",2,広告,Advertising
33260,vikhāditakam,vikhāditaka,"Neuter",2,反体制派,dissident
33261,vikiraṇam,vikiraṇa,"Neuter",2,放射線,Radiation
33262,viklavam,viklava,"Neuter",2,ヴィクラフ,Viklav
33263,viklavatvam,viklavatva,"Neuter",2,うつ,Depression
33264,viklavitam,viklavita,"Neuter",2,乱れた,disturbed
33265,vikledanam,vikledana,"Neuter",2,分解,Decomposition
33266,vikliṣṭam,vikliṣṭa,"Neuter",2,複雑,Complicated
33267,vikramabhāratam,vikramabhārata,"Neuter",2,ヴィクラムバラト,Vikrambharat
33268,vikramacaritam,vikramacarita,"Neuter",2,ヴィクラムチャリット,Vikramcharit
33269,vikramacaritram,vikramacaritra,"Neuter",2,ヴィクラムチャリトラ,Vikramcharitra
33270,vikramakarma,vikramakarman,"Neuter",3n,ヴィクラムカルマン,Vikramkarman
33271,vikramanavaratnam,vikramanavaratna,"Neuter",2,ヴィクラムナヴラトナ,Vikramnavratna
33272,vikramapaṭṭanam,vikramapaṭṭana,"Neuter",2,ヴィクランパッタン,Vikrampattan
33273,vikramapuram,vikramapura,"Neuter",2,ヴィクランプール,Vikrampur
33274,vikramasthānam,vikramasthāna,"Neuter",2,ヴィクラマスターン,Vikramasthan
33275,vikramaṇam,vikramaṇa,"Neuter",2,ヴィクラマン,Vikraman
33276,vikramodayam,vikramodaya,"Neuter",2,ヴィクラモダヤ,Vikramodaya
33277,vikramopākhyānam,vikramopākhyāna,"Neuter",2,ヴィクラモパキヤイ,Vikramopakhyay
33278,vikrayapattram,vikrayapattra,"Neuter",2,商人の手紙,Sales letter
33279,vikrayaṇam,vikrayaṇa,"Neuter",2,販売,Sales
33280,vikreyam,vikreya,"Neuter",2,販売中,For sale
33281,vikrośanam,vikrośana,"Neuter",2,振動,Vicrosion
33282,vikruṣṭam,vikruṣṭa,"Neuter",2,破砕されました,Crushed
33283,vikrāntam,vikrānta,"Neuter",2,ヴィクラン,Vikrant
33284,vikrītam,vikrīta,"Neuter",2,売った,sold
33285,vikrīḍitam,vikrīḍita,"Neuter",2,売った,sold
33286,vikucitam,vikucita,"Neuter",2,契約済み,Contracted
33287,vikurvaṇam,vikurvaṇa,"Neuter",2,変形,Deformation
33288,vikurvitam,vikurvita,"Neuter",2,歪,distorted
33289,vikāratvam,vikāratva,"Neuter",2,病気,Disorders
33290,vikāritvam,vikāritva,"Neuter",2,変動性,Variability
33291,vikāsanam,vikāsana,"Neuter",2,発達,Development
33292,vikāśatvam,vikāśatva,"Neuter",2,進化的,Evolutionary
33293,vikīrṇam,vikīrṇa,"Neuter",2,散らばっている,scattered
33294,vikīrṇaroma,vikīrṇaroman,"Neuter",3n,散らばった毛,scattered hairs
33295,vikīrṇasaṃjñam,vikīrṇasaṃjña,"Neuter",2,散らばった,scattered noun
33296,vikūjanam,vikūjana,"Neuter",2,煎じ薬,Decoction
33297,vikūjitam,vikūjita,"Neuter",2,ビクーテッド,Vicooted
33298,vikūṇanam,vikūṇana,"Neuter",2,分解,Decomposition
33299,vikṛtajananaśāntividhānam,vikṛtajananaśāntividhāna,"Neuter",2,倒産平和の法則,The law of perverted birth peace
33300,vikṛtam,vikṛta,"Neuter",2,歪,distorted
33301,vikṛtatvam,vikṛtatva,"Neuter",2,ねじれ,Distortion
33302,vikṛtihautram,vikṛtihautra,"Neuter",2,変形,deformity
33303,vikṣaraṇam,vikṣaraṇa,"Neuter",2,浸食,Erosion
33304,vikṣatam,vikṣata,"Neuter",2,負傷した,Wounded
33305,vikṣepavṛttam,vikṣepavṛtta,"Neuter",2,たわみ円,Deflection circle
33306,vikṣepaṇam,vikṣepaṇa,"Neuter",2,偏向,Deflection
33307,vikṣiptakam,vikṣiptaka,"Neuter",2,気を散らす,Distracting
33308,vikṣiptam,vikṣipta,"Neuter",2,混乱した,Deranged
33309,vikṣobhaṇam,vikṣobhaṇa,"Neuter",2,妨害,Disturbance
33310,vikṣāmam,vikṣāma,"Neuter",2,失敗,failure
33311,vilagnam,vilagna,"Neuter",2,切り離された,Detached
33312,vilakṣatvam,vilakṣatva,"Neuter",2,特異性,peculiarity
33313,vilakṣaṇacaturdaśakam,vilakṣaṇacaturdaśaka,"Neuter",2,ファンタスティック・フォーティーンス,Fantastic Fourteenth
33314,vilakṣaṇam,vilakṣaṇa,"Neuter",2,並外れた,extraordinary
33315,vilambanam,vilambana,"Neuter",2,遅れ,Delay
33316,vilambasauparṇam,vilambasauparṇa,"Neuter",2,遅ればせながら,belated
