karmacit,karmacit,3s,カルマチッタ,karmachitta,0
karmajit,karmajit,3s,カルマジット,karmajit,0
kartṛmat,kartṛmat,3con,カルママット,karmamat,0
karmaṇyabhuj,karmaṇyabhuj,3s,karmanyabhuj,karmanyabhuj,0
karmaṇyābhuj,karmaṇyābhuj,3s,Karmanyabhuj,Karmanyabhuj,0
karmātman,karmātman,3n,カルマトマン,karmatman,0
karmin,karmin,3n,カーミン,Karmin,0
kārmukin,kārmukin,3n,カルムキン,karmukin,0
kārṇāyani,kārṇāyani,3i,カルナヤニ,karnayani,0
kārṇi,kārṇi,3i,カルニ,karni,0
karṇin,karṇin,3n,カルニン,karnin,0
karūl̤atin,karūl̤atin,3n,Karoutin,Karoutin,0
kararudh,kararudh,3s,karrudh,karrudh,0
kārṣi,kārṣi,3i,カルシ,karshi,0
karṣin,karṣin,3n,カルシン,Karshin,0
kārṣin,kārṣin,3n,カルシン,Karshin,0
kartṛgāmin,kartṛgāmin,3n,カルトリガミン,kartrigamin,0
kāru,kāru,4u,カル,karu,0
kārudhāyas,kārudhāyas,3con,Karudhayas,Karudhayas,0
karuṇavedin,karuṇavedin,3n,カルンヴェディン,Karunvedin,0
karavat,karavat,3con,Karvat,Karvat,0
kāryātipātin,kāryātipātin,3n,カリヤティパチン,karyatipatin,0
kārayiṣṇu,kārayiṣṇu,4u,カリシュヌ,Karyishnu,0
kaśāvat,kaśāvat,3con,カシャバット,Kashavat,0
kaṣāyin,kaṣāyin,3n,カシャイン,kashayin,0
kāṣāyavāsas,kāṣāyavāsas,3con,Kashayvass,Kashayvass,0
kāśin,kāśin,3n,カシン,kashin,0
kāśiṣṇu,kāśiṣṇu,4u,カシュヌ,kashnu,0
kathaṃkarman,kathaṃkarman,3n,Kathankarman,Kathankarman,0
kāti,kāti,3i,カティ,Kati,0
kattri,kattri,3i,kattri,kattri,0
kauliśāyani,kauliśāyani,3i,カウリシャヤニ,kaulishayani,0
kaumārabrahmacārin,kaumārabrahmacārin,3n,カウマラブラマカリン,kaumarabrahmacharin,0
kaumbhāyani,kaumbhāyani,3i,カウンバヤニ,Kaumbhayani,0
kauntāyani,kauntāyani,3i,カウンタヤニ,kauntayani,0
kavaṣ,kavaṣ,3s,カバ,Kava,0
kavacin,kavacin,3n,カバチン,Kavachin,0
kavāri,kavāri,3i,カヴァリ,kavari,0
kavatnu,kavatnu,4u,カヴァトヌ,Kavatnu,0
kavitāvedin,kavitāvedin,3n,カビタベディン,kavitavedin,0
kīlālodhan,kīlālodhan,3n,キーラロダン,Keelalodhan,0
kīlālapeśas,kīlālapeśas,3con,キーラルペッシュ,Keelalpesh,0
kuśāgrabuddhi,kuśāgrabuddhi,3i,鋭い知性,keen intelligence,0
udyatasruc,udyatasruc,3s,強い関心,keen interest,0
anuvṛt,anuvṛt,3s,がんばり続ける,keep it up,0
keyūrin,keyūrin,3n,けいりん,keirin,0
karbu,karbu,4u,ケルブ,kerbu,0
ketayitṛ,ketayitṛ,3r,Ketayitru,Ketayitru,0
ketapū,ketapū,3s,けてぷ,ketpu,0
ketasap,ketasap,3s,ketsap,ketsap,0
ketumat,ketumat,3con,ケトゥマット,Ketumat,0
ketavedas,ketavedas,3con,ketvedas,ketvedas,0
kevalādin,kevalādin,3n,ケバラディン,kevaladin,0
kevalātman,kevalātman,3n,ケヴァラットマン,kevalatman,0
kevalānvayin,kevalānvayin,3n,ケバラバナイン,kevalavanayin,0
kevalavyatirekin,kevalavyatirekin,3n,kevalvyatirekin,kevalvyatirekin,0
khacārin,khacārin,3n,カカリン,Khacharin,0
khaḍavat,khaḍavat,3con,Khadavat,Khadavat,0
khaḍgin,khaḍgin,3n,カジン,Khadgin,0
khāḍiki,khāḍiki,3i,カディキ,Khadiki,0
khadirabhū,khadirabhū,3s,Khadirbhu,Khadirbhu,0
khajakṛt,khajakṛt,3s,Khajkrit,Khajkrit,0
khalin,khalin,3n,カリン,Khalin,0
khalamālin,khalamālin,3n,カルマリン,Khalmalin,0
khalapū,khalapū,3s,カルプ,khalpu,0
khalati,khalati,3i,カルティ,Khalti,0
khamūrtimat,khamūrtimat,3con,Khamurtimat,Khamurtimat,0
khañj,khañj,3s,カンジ,Khanj,0
khyāpin,khyāpin,3n,カピン,khapin,0
kṣapayiṣṇu,kṣapayiṣṇu,4u,khapyishnu,khapyishnu,0
kharanādin,kharanādin,3n,カルナディン,Kharnadin,0
kharvavāsin,kharvavāsin,3n,Kharvvasin,Kharvvasin,0
khaśarīrin,khaśarīrin,3n,カシャリン,Khasharin,0
khaṭvāṅgin,khaṭvāṅgin,3n,Khatwangin,Khatwangin,0
khaṭvāṅgaśūlin,khaṭvāṅgaśūlin,3n,カトワンシュリン,khatwangshulin,0
khelagāmin,khelagāmin,3n,ケルガミン,khelgamin,0
khidvas,khidvas,3con,khidwas,khidwas,0
khikkhimin,khikkhimin,3n,キクヒミン,khikkhimin,0
kṣipakin,kṣipakin,3n,キプキン,khipkin,0
kholaśiras,kholaśiras,3con,Kholshiras,Kholshiras,0
kīdṛś,kīdṛś,3s,冗談,kidding,0
vṛkakarman,vṛkakarman,3n,腎臓機能,kidney function,0
kilāsin,kilāsin,3n,キラシン,kilasin,0
kilbiṣin,kilbiṣin,3n,キルビシン,kilbishin,0
kilbiṣaspṛt,kilbiṣaspṛt,3s,kilbishsprit,kilbishsprit,0
kīlālapā,kīlālapā,3s,キリラパ,kililapa,0
han,han,3n,殺す,kill,0
saṃhārabuddhimat,saṃhārabuddhimat,3con,賢く殺す,kill wisely,0
vadhyat,vadhyat,3con,殺された,killed,0
hatabhrātṛ,hatabhrātṛ,3r,殺された兄弟,Killed brother,0
kimāyus,kimāyus,3con,キマユス,Kimayus,0
kiṃchandas,kiṃchandas,3con,キンチャンダ,kinchandas,0
kṛdhu,kṛdhu,4u,親切,kind,0
dayālu,dayālu,4u,親切,kind,0
sahayaśas,sahayaśas,3con,親切に,kindly,0
dayāvat,dayāvat,3con,親切に,kindly,0
sāsahvas,sāsahvas,3con,親切に,kindly,0
kṛpātman,kṛpātman,3n,親切に,kindly,0
adayālu,adayālu,4u,親切に,kindly,0
kiñjalkin,kiñjalkin,3n,キンジャルキン,kinjalkin,0
kiṃkarman,kiṃkarman,3n,キンカーマン,kinkarman,0
kiṃkarapāṇi,kiṃkarapāṇi,3i,キンカルパニ,kinkarpani,0
kiṅkiṇījālamālin,kiṅkiṇījālamālin,3n,キンキンジャルマリン,kinkinjaalmalin,0
kiṅkiṇīkin,kiṅkiṇīkin,3n,キンキンキン,kinkinkin,0
kiṃnāman,kiṃnāman,3n,キンナマン,Kinnaman,0
kir,kir,3s,キル,Kir,0
kirat,kirat,3con,キラット,Kirat,0
kīrin,kīrin,3n,キリン,kirin,0
kirīṭin,kirīṭin,3n,キリチン,kiritin,0
kīrtināśin,kīrtināśin,3n,キルティナシン,Kirtinashin,0
kīrvi,kīrvi,3i,キルヴィ,kirvi,0
kiṣku,kiṣku,4u,キシュク,Kishku,0
klamin,klamin,3n,クリミン,klimin,0
ājānubāhu,ājānubāhu,4u,膝と腕,knees and arms,0
jñātṛ,jñātṛ,3r,知っている,Knower,0
jānat,jānat,3con,知っている,knowing,0
jñā,jñā,3s,知識,Knowledge,0
vid,vid,3s,知識,knowledge,0
vijñānāstitvamātravādin,vijñānāstitvamātravādin,3n,知識の存在のみ,Knowledge existence-only,0
jñānaśaktimat,jñānaśaktimat,3con,知識がある,knowledgeable,0
jñānin,jñānin,3n,知識がある,Knowledgeable,0
vidadvasu,vidadvasu,4u,知識がある,knowledgeable,0
kālajñānin,kālajñānin,3n,時間に精通している,Knowledgeable of time,0
jñānātman,jñānātman,3n,知識豊富な魂,Knowledgeable soul,0
knūyitṛ,knūyitṛ,3r,Knuyitr,Knuyitr,0
kodaṇḍin,kodaṇḍin,3n,コダンディン,Kodandin,0
kopajanman,kopajanman,3n,コペジャンマン,kopejanman,0
kopin,kopin,3n,コピン,kopin,0
kośapīthin,kośapīthin,3n,コシュピーチン,koshpeethin,0
koṭivedhin,koṭivedhin,3n,Kotivedhin,Kotivedhin,0
kratupā,kratupā,3s,クラトゥパ,Kratupa,0
kratuprā,kratuprā,3s,クラトゥプラ,Kratupra,0
kratuvid,kratuvid,3s,クラウティスト,Krautist,0
kraviṣṇu,kraviṣṇu,4u,kravishnu,kravishnu,0
kravyuc,kravyuc,3s,kravyucha,kravyucha,0
krīli,krīli,3i,クリリ,krili,0
kṛṣ,kṛṣ,3s,クリシュナ,Krishna,0
kṛṣṇajaṃhas,kṛṣṇajaṃhas,3con,クリシュナジャハンス,krishna jahans,0
kṛṣṇapavi,kṛṣṇapavi,3i,クリシュナパビ,Krishna Pavi,0
kṛṣṇavyathis,kṛṣṇavyathis,3con,Krishna Vyathis,Krishna Vyathis,0
kṛṣṇādhvan,kṛṣṇādhvan,3n,krishnadhvan,krishnadhvan,0
akṛṣṇakarman,akṛṣṇakarman,3n,クリシュナカルマン,krishnakarman,0
kṛṣṇakarman,kṛṣṇakarman,3n,クリシュナカルマン,krishnakarman,0
kṛśanin,kṛśanin,3n,クリシュナン,Krishnan,0
kṛṣṇāñji,kṛṣṇāñji,3i,クリシュナンジ,Krishnanji,0
kṛṣṇaprut,kṛṣṇaprut,3s,クリシュナプラウト,krishnaprout,0
kṛṣṇavartani,kṛṣṇavartani,3i,krishnavartani,krishnavartani,0
kṛśanāvat,kṛśanāvat,3con,クリシュナバット,Krishnavat,0
kṛṣṭiprā,kṛṣṭiprā,3s,クリスティプラ,Kristipra,0
kṛṣṭyojas,kṛṣṭyojas,3con,Kristyojas,Kristyojas,0
kṛtavepathu,kṛtavepathu,4u,kritavepathu,kritavepathu,0
kṛtabrahman,kṛtabrahman,3n,kritbrahman,kritbrahman,0
kṛtamanyu,kṛtamanyu,4u,クリトマニュ,Kritmanyu,0
kṛcchreśrit,kṛcchreśrit,3s,kruchreshrit,kruchreshrit,0
kṣāmin,kṣāmin,3n,クシャミン,Kshamin,0
kṣantṛ,kṣantṛ,3r,kshantr,kshantr,0
kṣatāri,kṣatāri,3i,kshatari,kshatari,0
kṣatatejas,kṣatatejas,3con,kshatejas,kshatejas,0
kṣatajaṣṭhīvin,kṣatajaṣṭhīvin,3n,kshatjashtivin,kshatjashtivin,0
kṣatrabhṛt,kṣatrabhṛt,3s,Kshatrabhrt,Kshatrabhrt,0
kṣatradharman,kṣatradharman,3n,kshatradharman,kshatradharman,0
kṣatravani,kṣatravani,3i,kshatravani,kshatravani,0
kṣatravat,kṣatravat,3con,Kshatravat,Kshatravat,0
kṣatrayoni,kṣatrayoni,3i,Kshatrayoni,Kshatrayoni,0
kṣatriyayuvan,kṣatriyayuvan,3n,Kshatriya Yuvan,Kshatriya Yuvan,0
kṣatriyadharman,kṣatriyadharman,3n,kshatriyadharman,kshatriyadharman,0
kṣataujas,kṣataujas,3con,Kshatujas,Kshatujas,0
kṣemin,kṣemin,3n,クシェミン,Kshemin,0
kṣemakarman,kṣemakarman,3n,Kshemkarman,Kshemkarman,0
kṣetrāsā,kṣetrāsā,3s,クシェトラサ,Kshetrasa,0
kṣīrahotṛ,kṣīrahotṛ,3r,クシラホトリ,Kshirahotri,0
kṣīrayājin,kṣīrayājin,3n,クシラジン,Kshirajin,0
kṣīrin,kṣīrin,3n,クシリン,Kshirin,0
kṣīraśrī,kṣīraśrī,3s,Kshirshree,Kshirshree,0
kṣit,kṣit,3s,Kshit,Kshit,0
kṣitāyus,kṣitāyus,3con,クシタユス,Kshitayus,0
ubhayataḥkṣṇut,ubhayataḥkṣṇut,3s,両側にkshnut,kshnut on both sides,0
kṣodīyas,kṣodīyas,3con,Ksodiyas,Ksodiyas,0
kṣeṣṇu,kṣeṣṇu,4u,kssnu,kssnu,0
kubhanyu,kubhanyu,4u,くばにゅ,kubhanyu,0
kudhī,kudhī,3s,クディ,Kudhi,0
kuḍmalāgradat,kuḍmalāgradat,3con,クドマラグラダット,Kudmalagradat,0
kugaṇin,kugaṇin,3n,クガニン,Kuganin,0
kuharin,kuharin,3n,クリン,kuhrin,0
kukṣimbhari,kukṣimbhari,3i,クキンバリ,Kukhimbari,0
kulāyanilāyin,kulāyanilāyin,3n,クラヤニライイン,kulayanilayin,0
kulāyayat,kulāyayat,3con,kulayayat,kulayayat,0
kulakalaṅkakārin,kulakalaṅkakārin,3n,クルカラッカリン,kulkalakkarin,0
kulapāṃsin,kulapāṃsin,3n,クルパンシン,Kulpansin,0
kumanas,kumanas,3con,クマナス,Kumanas,0
kumanīṣin,kumanīṣin,3n,クマニシン,Kumanishin,0
kumārapaṭu,kumārapaṭu,4u,クマラパッツ,Kumarapattu,0
kaumāravratacārin,kaumāravratacārin,3n,クマラヴラチャリン,kumaravratcharin,0
kumārabrahmacārin,kumārabrahmacārin,3n,KumarBrahmacharin,KumarBrahmacharin,0
kumārin,kumārin,3n,クマリン,Kumarin,0
kumati,kumati,3i,クマティ,kumati,0
kumbhīkin,kumbhīkin,3n,クンビキン,Kumbhikin,0
kumedhas,kumedhas,3con,クメダス,Kumedhas,0
kumudotpalin,kumudotpalin,3n,クムドトパリン,kumudotpalin,0
kumudvin,kumudvin,3n,kumudvin,kumudvin,0
kuṇāru,kuṇāru,4u,くなる,Kunaru,0
kuñcitāṅguli,kuñcitāṅguli,3i,クンチタングリ,kunchitanguli,0
kuṇḍalin,kuṇḍalin,3n,クンダリン,kundalin,0
kuṇḍapāyin,kuṇḍapāyin,3n,クンダパイイン,kundapayin,0
kuṇḍāśin,kuṇḍāśin,3n,クンダシン,kundashin,0
kuṇḍin,kuṇḍin,3n,クンディン,kundin,0
kuṇi,kuṇi,3i,国,Kuni,0
kūṇi,kūṇi,3i,国,Kuni,0
kunakhin,kunakhin,3n,クンキン,kunkhin,0
kupāṇi,kupāṇi,3i,クパニ,kupani,0
kūrcin,kūrcin,3n,クルチン,Kurchin,0
kūrcakin,kūrcakin,3n,クルチキン,kurchkin,0
kurīrin,kurīrin,3n,クリリン,kuririn,0
kurukṣetrin,kurukṣetrin,3n,クルクシェリン,kuruksherin,0
kurūṭin,kurūṭin,3n,クルティン,kurutin,0
kuśacīrin,kuśacīrin,3n,クシェリン,Kuscherin,0
kuṣāku,kuṣāku,4u,くしゃく,Kushaku,0
kuśin,kuśin,3n,くしん,Kushin,0
kuśavat,kuśavat,3con,クシュワット,Kushwat,0
kuṭitṛ,kuṭitṛ,3r,クティトラ,Kutitra,0
kuṭṭin,kuṭṭin,3n,Kuttin,Kuttin,0
kuvapus,kuvapus,3con,kuvpus,kuvpus,0
kīvat,kīvat,3con,Kvyat,Kvyat,0
kvajanman,kvajanman,3n,クワジャンマン,kwajanman,0
kiṃjyotis,kiṃjyotis,3con,kynjyotis,kynjyotis,0
labdhajanman,labdhajanman,3n,ラブダジャンマン,Labdhajanman,0
labdhakīrti,labdhakīrti,3i,ラブダキルティ,Labdhakirti,0
labdhanāman,labdhanāman,3n,ラブダナマン,Labdhanaman,0
lābhin,lābhin,3n,ラビン,Labhin,0
karmavaśitā,karmavaśitā,3s,労働力,labor force,0
śramacchid,śramacchid,3s,働いた,labored,0
karmaṇyakṛt,karmaṇyakṛt,3s,骨の折れる,laborious,0
avahni,avahni,3i,漆塗り,lacquered,0
labdhacetas,labdhacetas,3con,乳汁分泌,lactating,0
laghīyas,laghīyas,3con,ラギアス,laghias,0
laghudrāvin,laghudrāvin,3n,ラグドラヴィン,Laghudravin,0
laguḍin,laguḍin,3n,ラグディン,Lagudin,0
lakṣaṇoru,lakṣaṇoru,4u,ラクシャノル,Lakshanoru,0
lakṣavedhin,lakṣavedhin,3n,ラクシャベディン,Lakshavedhin,0
lakṣin,lakṣin,3n,ラクシン,Lakshin,0
upariṣṭāllakṣman,upariṣṭāllakṣman,3n,上からラクシュマン,Lakshman from above,0
lakṣmīpraṇayin,lakṣmīpraṇayin,3n,ラクシュミプラナイン,Lakshmipranayin,0
lakuṭin,lakuṭin,3n,ラクティン,Lakutin,0
lalanāvarūthin,lalanāvarūthin,3n,ララナヴァルシン,Lalanavaruthin,0
lālāsrāvin,lālāsrāvin,3n,ララスラヴィン,Lalasravin,0
lālin,lālin,3n,ラリン,Lalin,0
lambasraj,lambasraj,3s,ラムスラジ,Lambasraj,0
lambhitakānti,lambhitakānti,3i,ランビタカンティ,Lambhitakanti,0
lambin,lambin,3n,ランビン,Lambin,0
paṅgu,paṅgu,4u,ラメ,Lame,0
dīvyat,dīvyat,3con,ランプ,lamp,0
bhūmispṛś,bhūmispṛś,3s,風景,landscape,0
laṅgin,laṅgin,3n,ランギン,Langin,0
lāṅgalāpakarṣin,lāṅgalāpakarṣin,3n,ラングラパカルシン,Langlapakarshin,0
lāṅgalin,lāṅgalin,3n,ラングリン,Langlin,0
bhāṣin,bhāṣin,3n,言語,language,0
bhāṣitṛ,bhāṣitṛ,3r,言語,language,0
nistejas,nistejas,3con,苦しい,languishing,0
lāṅgūlin,lāṅgūlin,3n,ラングリン,Langulin,0
lāpin,lāpin,3n,ラパン,Lapin,0
vyapagataśuc,vyapagataśuc,3s,失効した,lapsed,0
lapsudin,lapsudin,3n,ラップディン,Lapsudin,0
bṛhat,bṛhat,3con,大きい,large,0
bṛhatkukṣi,bṛhatkukṣi,3i,大きな腹部,Large abdomen,0
bṛhaddyuti,bṛhaddyuti,3i,大きな明るさ,Large brightness,0
vipulaśroṇi,vipulaśroṇi,3i,大きな腰,large hips,0
bṛhadvayas,bṛhadvayas,3con,大規模,large scale,0
vṛthāmati,vṛthāmati,3i,大規模,large scale,0
las,las,3con,ラス,Las,0
lasadaṃśu,lasadaṃśu,4u,ラスダンシュ,Lasdanshu,0
lāsin,lāsin,3n,レーシン,Lasin,0
antyajanman,antyajanman,3n,最後の誕生,last birth,0
antanāman,antanāman,3n,苗字,last name,0
navyas,navyas,3con,近々,lately,0
saṃrādhayat,saṃrādhayat,3con,近々,lately,0
avadyat,avadyat,3con,潜在的,latent,0
avyanat,avyanat,3con,潜在的,latent,0
latāgahanavat,latāgahanavat,3con,潜在的,latent,0
ābhaṅgin,ābhaṅgin,3n,潜在的,latent,0
avyaktagati,avyaktagati,3i,潜在運動,Latent motion,0
paścādanvavasāyin,paścādanvavasāyin,3n,後で、彼らは続いた,"Later, they followed",0
pārśvavartin,pārśvavartin,3n,横方向,laterally,0
pārśvaparivartin,pārśvaparivartin,3n,横方向に変換,laterally converted,0
pārśvavivartin,pārśvavivartin,3n,横方向に反転,laterally inverted,0
hasat,hasat,3con,笑い,Laughing,0
hasakṛt,hasakṛt,3s,笑い,laughing,0
lavi,lavi,3i,ラヴィ,Lavi,0
vidh,vidh,3s,法,law,0
lakṣmaṇoru,lakṣmaṇoru,4u,ラックスマノル,Laxmanoru,0
unnetṛ,unnetṛ,3r,リーダー,Leader,0
netṛ,netṛ,3r,リーダー,Leader,0
netṛmat,netṛmat,3con,リーダーシップ,Leadership,0
agretvan,agretvan,3n,リーディング,leading,0
agraṇī,agraṇī,3s,先導する,Leading the way,0
parṇaprāśanin,parṇaprāśanin,3n,葉を食べる,Leaf-eating,0
kṛśapaśu,kṛśapaśu,4u,痩せた動物,lean animals,0
kṛśavṛtti,kṛśavṛtti,3i,無駄のない本能,Lean instinct,0
sikatāvat,sikatāvat,3con,学んだ,learned,0
vāmanākṛti,vāmanākṛti,3i,左図,left figure,0
vāmaikavṛtti,vāmaikavṛtti,3i,左の単一の本能,Left single instinct,0
savyacārin,savyacārin,3n,左利き,left-handed,0
savyāvṛt,savyāvṛt,3s,左利き,Left-handed,0
vāmabhāj,vāmabhāj,3s,左利き,Left-handed,0
vāmabhāṣin,vāmabhāṣin,3n,左-話す,Left-speaking,0
ucchiṣṭabhoktṛ,ucchiṣṭabhoktṛ,3r,残りの消費者,leftover consumer,0
śeṣabhojin,śeṣabhojin,3n,残り物,leftover food,0
vidhāyin,vidhāyin,3n,立法,Legislative,0
vidhikṛt,vidhikṛt,3s,立法,Legislative,0
vidhārayitṛ,vidhārayitṛ,3r,立法者,legislator,0
lehin,lehin,3n,レーヒン,lehin,0
kuṣṭhavid,kuṣṭhavid,3s,リーパー,leper,0
lepin,lepin,3n,レピン,Lepin,0
akuṣṭhipṛṣat,akuṣṭhipṛṣat,3con,癲癇,leprosy,0
kuṣṭhin,kuṣṭhin,3n,癲癇,leprosy,0
leśin,leśin,3n,レシン,Leshin,0
alpavid,alpavid,3s,あまり知られていない,Lesser known,0
śikvas,śikvas,3con,レッスン,lesson,0
māṃścatu,māṃścatu,4u,食べさせて,Let me eat,0
duṣparihantu,duṣparihantu,4u,それらを克服するのを難しくしましょう,Let them be difficult to overcome,0
nirmantu,nirmantu,4u,作成しましょう,Let's create,0
jāyu,jāyu,4u,さあ行こう,Let's go,0
akṣarapaṅkti,akṣarapaṅkti,3i,文字列,Letter row,0
samambhūmi,samambhūmi,3i,平地,Level ground,0
anṛtavādin,anṛtavādin,3n,嘘つき,Liars,0
asatyavādin,asatyavādin,3n,嘘つき,Liars,0
mṛṣābhāṣin,mṛṣābhāṣin,3n,嘘つき,Liars,0
mṛṣāvādin,mṛṣāvādin,3n,嘘つき,Liars,0
udāradhī,udāradhī,3s,優しい,liberal,0
prāṇahārin,prāṇahārin,3n,生命を脅かす,life-threatening,0
prāṇāpahārin,prāṇāpahārin,3n,生命を脅かす,life-threatening,0
aprāṇat,aprāṇat,3con,活気がない,lifeless,0
anujīvin,anujīvin,3n,活気がない,lifeless,0
āyudhajīvin,āyudhajīvin,3n,活気がない,lifeless,0
udraśmi,udraśmi,3i,ライト,light,0
ālokin,ālokin,3n,ライト,light,0
udamehin,udamehin,3n,ライト,light,0
prakāśākāśakānti,prakāśākāśakānti,3i,光と空の明るさ,light and sky brightness,0
laghuvāsas,laghuvāsas,3con,軽い服,Light clothes,0
laghumanas,laghumanas,3con,気さくな,Light-minded,0
dīptaujas,dīptaujas,3con,灯台,lighthouse,0
didyut,didyut,3s,雷,lightning,0
lāghavakārin,lāghavakārin,3n,軽量,lightweight,0
lih,lih,3s,リー,Lih,0
pralāpavat,pralāpavat,3con,せせらぎのように,Like a babble,0
duḥsattvavat,duḥsattvavat,3con,悪い存在のように,Like a bad being,0
śalākāvat,śalākāvat,3con,バーのように,Like a bar,0
snātavat,snātavat,3con,入浴者のように,Like a bather,0
mayūkhavat,mayūkhavat,3con,ビームのように,Like a beam,0
bhikṣāvat,bhikṣāvat,3con,乞食のように,Like a beggar,0
ghaṇṭāvat,ghaṇṭāvat,3con,鐘のように,Like a bell,0
priyavat,priyavat,3con,最愛のように,Like a beloved,0
mekhalāvat,mekhalāvat,3con,ベルトのように,like a belt,0
bisakisalayacchedapātheyavat,bisakisalayacchedapātheyavat,3con,ビスケットカットパスのように,Like a biscuit cut path,0
daṃsanāvat,daṃsanāvat,3con,一口のように,like a bite,0
praphullanagavat,praphullanagavat,3con,開花牛のように,Like a blossoming cow,0
phullapadmotpalavat,phullapadmotpalavat,3con,開花する蓮のように,Like a blossoming lotus,0
nīlacolakavat,nīlacolakavat,3con,青いリスのように,Like a blue squirrel,0
sāhasavat,sāhasavat,3con,大胆なように,Like a bold,0
sīmantavat,sīmantavat,3con,国境のように,Like a border,0
baddhapaṅkavat,baddhapaṅkavat,3con,縛られた泥のように,Like a bound mud,0
namovṛktivat,namovṛktivat,3con,弓の木のように,Like a bow tree,0
brāhmaṇavat,brāhmaṇavat,3con,ブラフミンのように,Like a Brahmin,0
praśākhavat,praśākhavat,3con,枝のように,like a branch,0
plakṣaśākhāvat,plakṣaśākhāvat,3con,プラークの枝のように,Like a branch of a plaque,0
chandobhaṅgavat,chandobhaṅgavat,3con,ライムの休憩のように,Like a break in rhyme,0
bhaṅgavat,bhaṅgavat,3con,内訳のように,Like a breakdown,0
iṣṭakāvat,iṣṭakāvat,3con,好意的に,Like a brick,0
tejovaidagdhyaśīlavat,tejovaidagdhyaśīlavat,3con,明るく燃えるキャラクターのように,like a bright and burning character,0
pṛthusattvavat,pṛthusattvavat,3con,広い存在のように,like a broad being,0
pṛthupājavat,pṛthupājavat,3con,足の広いように,like a broad-legged,0
bandhuvat,bandhuvat,3con,兄弟のように,Like a brother,0
sodaryavat,sodaryavat,3con,兄弟のように,like a brother,0
bhrātṛvyavat,bhrātṛvyavat,3con,義理の兄弟のように,Like a brother-in-law,0
dāhavat,dāhavat,3con,燃えるように,Like a burning,0
samiddhavat,samiddhavat,3con,燃える火のように,like a burning fire,0
homavat,homavat,3con,焦げた供物のように,like a burnt offering,0
gulmavat,gulmavat,3con,茂みのように,Like a bush,0
vyavasāyavat,vyavasāyavat,3con,ビジネスのように,Like a business,0
vyāpāravat,vyāpāravat,3con,ビジネスのように,Like a business,0
kalakalavat,kalakalavat,3con,にぎやかなように,Like a buzzing,0
vatsavat,vatsavat,3con,子牛のように,like a calf,0
vetravat,vetravat,3con,杖のように,Like a cane,0
kandaravat,kandaravat,3con,洞窟のように,Like a cave,0
koṭaravat,koṭaravat,3con,洞窟のように,Like a cave,0
guhāgahanavat,guhāgahanavat,3con,深い洞窟のように,Like a cave deep,0
prakarṣavat,prakarṣavat,3con,特徴のように,Like a characteristic,0
rathavat,rathavat,3con,馬車のように,Like a chariot,0
cīvaravat,cīvaravat,3con,チーターのように,Like a cheetah,0
apatyavat,apatyavat,3con,子供のように,Like a child,0
saṃtānavat,saṃtānavat,3con,子供のように,Like a child,0
cipiṭikāvat,cipiṭikāvat,3con,チップのように,Like a chip,0
vṛttavat,vṛttavat,3con,円のように,Like a circle,0
kulavat,kulavat,3con,一族のように,Like a clan,0
pravargyavat,pravargyavat,3con,分類のように,Like a classification,0
meghavat,meghavat,3con,雲のように,Like a cloud,0
sahacaityavat,sahacaityavat,3con,共同チャイティのように,Like a co-chaity,0
sampātavat,sampātavat,3con,偶然のように,Like a coincidence,0
śītikāvat,śītikāvat,3con,冷たいもののように,like a cold one,0
varṇavat,varṇavat,3con,色のように,Like a colour,0
paṇyavat,paṇyavat,3con,商品のように,Like a commodity,0
spardhyāstaraṇavat,spardhyāstaraṇavat,3con,競争力のあるレイヤーのように,Like a competitive layer,0
vigrahavat,vigrahavat,3con,紛争のように,Like a conflict,0
saṃghātavat,saṃghātavat,3con,紛争のように,Like a conflict,0
saṃghātaśūlavat,saṃghātaśūlavat,3con,紛争の槍のように,Like a conflict spear,0
bhrātṛsaṃghātavat,bhrātṛsaṃghātavat,3con,兄弟の会衆のように,Like a congregation of brothers,0
saṃsargavat,saṃsargavat,3con,結合のように,Like a conjunction,0
ālāpavat,ālāpavat,3con,会話のように,Like a conversation,0
kāsavat,kāsavat,3con,咳のように,like a cough,0
guṇagaṇavat,guṇagaṇavat,3con,プロパティの数のように,Like a count of properties,0
śikhāvat,śikhāvat,3con,紋章のように,like a crest,0
aparādhavat,aparādhavat,3con,犯罪のように,Like a crime,0
grāhavat,grāhavat,3con,ワニのように,Like a crocodile,0
sasyavat,sasyavat,3con,作物のように,Like a crop,0
nṛśaṃsavat,nṛśaṃsavat,3con,残酷なように,Like a cruel,0
krūrācāravihāravat,krūrācāravihāravat,3con,残酷な娯楽のように,Like a cruel pastime,0
nṛvat,nṛvat,3con,ダンスのように,like a dance,0
ninṛttavat,ninṛttavat,3con,ダンサーのように,Like a dancer,0
dauhitravat,dauhitravat,3con,娘のように,Like a daughter,0
martavat,martavat,3con,死んだ男のように,Like a dead man,0
ṛṇavat,ṛṇavat,3con,借金のように,Like a debt,0
hrāsānveṣaṇavat,hrāsānveṣaṇavat,3con,辞退検索のように,Like a decline search,0
kṛtyavat,kṛtyavat,3con,行為のように,Like a deed,0
ahiraṇyavat,ahiraṇyavat,3con,鹿のように,Like a deer,0
sṛgavat,sṛgavat,3con,鹿のように,Like a deer,0
dānavat,dānavat,3con,悪魔のように,Like a demon,0
